,restaurant_name,restaurant_location,specialty_item,cheeseburger,hamburger,combo,fries,state,zip,county_name
0,McDonald,"18515 media drive, robertsdale, al, 36567, us",6.49,2.39,2.39,10.19,3.49,al,36567,Baldwin
1,McDonald,"29138 highway 98, daphne, al, 36526, us",6.09,2.99,2.49,10.49,3.89,al,36526,Baldwin
2,McDonald,"1501 5th avenue s, birmingham, al, 35233, us",5.99,2.94,2.84,10.59,3.69,al,35233,Jefferson
3,McDonald,"801 dennison ave, birmingham, al, 35211, us",5.49,2.89,2.69,10.11,4.39,al,35211,Jefferson
4,McDonald,"1309 forestdale blvd, birmingham, al, 35214, us",6.39,4.19,2.49,10.29,3.69,al,35214,Jefferson
5,McDonald,"2733 8th ave, birmingham, al, 35233, us",5.49,2.89,2.69,9.68,4.59,al,35233,Jefferson
6,McDonald,"4625 hwy 280 s, birmingham, al, 35242, us",6.79,4.59,2.49,10.29,3.49,al,35242,Shelby
7,McDonald,"5904 highway 53, harvest, al, 35749, us",,,,,,al,35749,Madison
8,McDonald,"2704 s memorial parkway, huntsville, al, 35801, us",,,,,,al,35801,Madison
9,McDonald,"2600 n memorial pky, huntsville, al, 35810, us",,,,,,al,35810,Madison
10,McDonald,"7749 moffett rd, mobile, al, 36618, us",5.49,2.39,2.19,9.59,3.59,al,36618,Mobile
11,McDonald,"658 government st, mobile, al, 36602, us",5.69,2.91,2.73,9.39,3.19,al,36602,Mobile
12,McDonald,"2701 montgomery st, savannah, ga, 31405, us",5.99,2.19,2.09,10.49,2.99,ga,31405,Chatham
13,McDonald,"246 w broughton street, savannah, ga, 31401, us",6.29,2.29,1.99,11.29,3.29,ga,31401,Chatham
14,McDonald,"1 a gateway blvd e, savannah, ga, 31419, us",6.79,2.59,2.29,11.89,3.39,ga,31419,Chatham
15,McDonald,"12100 hwy 144 e, richmond hill, ga, 31324, us",4.99,3.09,2.69,9.89,4.19,ga,31324,Bryan
16,McDonald,"4540 ashford, dunwoody, ga, 30346, us",6.09,2.99,2.69,10.39,3.79,ga,30346,DeKalb
17,McDonald,"7070 jimmy carter blvd, norcross, ga, 30092, us",5.59,2.29,1.67,9.99,3.0,ga,30092,Gwinnett
18,McDonald,"5774 buford highway, doraville, ga, 30340, us",6.79,2.59,2.39,11.39,3.79,ga,30340,DeKalb
19,McDonald,"4362 roswell rd ne, atlanta, ga, 30342, us",6.35,2.75,2.41,11.03,3.59,ga,30342,Fulton
20,McDonald,"2700 windy hill road southeast, atlanta, ga, 30067, us",5.59,2.59,2.39,9.59,3.69,ga,30067,Cobb
21,McDonald,"2964 turner hill rd, lithonia, ga, 30038, us",7.01,2.77,2.55,11.18,3.72,ga,30038,DeKalb
22,McDonald,"2791 panola rd, lithonia, ga, 30035, us",6.82,2.52,2.39,10.6,3.19,ga,30035,DeKalb
23,McDonald,"1198 south hairston road, redan, ga, 30088, us",6.49,2.79,2.39,11.59,3.99,ga,30088,DeKalb
24,McDonald,"3460 georgia highway 124, snellville, ga, 30039, us",6.79,2.89,2.39,11.39,3.79,ga,30039,Gwinnett
25,McDonald,"526 ponce de leon blvd, atlanta, ga, 30308, us",6.19,2.49,2.39,10.99,3.69,ga,30308,Fulton
26,McDonald,"2442 martin luther king dr, atlanta, ga, 30311, us",6.69,2.89,2.79,10.45,4.06,ga,30311,Fulton
27,McDonald,"5710 fulton industrial blvd, atlanta, ga, 30331, us",5.89,2.89,2.89,11.19,3.49,ga,30331,Fulton
28,McDonald,"5160 s cobb dr, smyrna, ga, 30080, us",6.39,2.92,2.74,11.49,4.39,ga,30080,Cobb
29,McDonald,"5330 campbellton, fairburn, ga, 30213, us",5.99,2.59,2.39,9.79,3.39,ga,30213,Fulton
30,McDonald,"2091 stewart ave, atlanta, ga, 30315, us",6.49,2.79,2.29,11.59,3.99,ga,30315,Fulton
31,McDonald,"1650 indian trail lilburn rd, norcross, ga, 30093, us",6.49,2.69,2.59,10.79,3.59,ga,30093,Gwinnett
32,McDonald,"1375 broadway, boise, id, 83706-3703, us",5.99,2.49,2.29,10.59,3.89,id,83706,Ada
33,McDonald,"2510 fairview ave, boise, id, 83702, us",5.99,2.59,2.29,10.59,4.19,id,83702,Ada
34,McDonald,"6061 e 82nd st, indianapolis, in, 46250, us",6.82,3.09,2.62,11.69,3.91,in,46250,Marion
35,McDonald,"945 tournament trail, westfield, in, 46074, us",6.69,3.09,2.69,11.19,3.99,in,46074,Hamilton
36,McDonald,"6437 columbia ave, hammond, in, 46320, us",6.69,2.99,2.69,11.09,3.79,in,46320,Lake
37,McDonald,"4615 calumet avenue, hammond, in, 46327, us",6.39,3.59,2.99,11.39,3.59,in,46327,Lake
38,McDonald,"1811 e columbus drive, east chicago, in, 46312, us",6.59,3.19,3.19,11.49,3.69,in,46312,Lake
39,McDonald,"3904 ridge road, highland, in, 46322, us",,,,,,in,46322,Lake
40,McDonald,"1611 n meridian st, indianapolis, in, 46202, us",5.99,2.29,2.19,9.89,3.19,in,46202,Marion
41,McDonald,"7229 e washington st, indianapolis, in, 46219, us",6.19,2.79,2.49,10.69,3.49,in,46219,Marion
42,McDonald,"4802 w 57th st, indianapolis, in, 46254, us",6.09,2.49,2.19,10.99,3.99,in,46254,Marion
43,McDonald,"601 university ave, des moines, ia, 50314, us",5.89,3.39,3.29,10.99,4.09,ia,50314,Polk
44,McDonald,"1404, des moines, ia, 50316, us",7.09,3.69,3.49,11.99,4.09,ia,50316,Polk
45,McDonald,"11801 w 63rd st, shawnee, ks, 66203-3337, us",6.56,2.86,2.74,12.11,4.11,ks,66203,Johnson
46,McDonald,"11000 quivira rd, overland park, ks, 66210, us",6.99,2.89,2.39,12.39,4.69,ks,66210,Johnson
47,McDonald,"4101 kansas ave, kansas city, ks, 66106, us",6.23,2.69,2.39,11.51,4.39,ks,66106,Wyandotte
48,McDonald,"2200 e sante fe, olathe, ks, 66062, us",6.99,2.89,2.39,12.39,4.69,ks,66062,Johnson
49,McDonald,"7926 w 151st st, overland park, ks, 66223, us",6.99,2.89,2.39,12.39,4.69,ks,66223,Johnson
50,McDonald,"545 n hillside, wichita, ks, 67214, us",6.05,2.45,2.25,10.09,3.89,ks,67214,Sedgwick
51,McDonald,"2261 n amidon, wichita, ks, 67204, us",5.25,2.45,2.25,9.39,3.59,ks,67204,Sedgwick
52,McDonald,"1630 s hillside st, wichita, ks, 67218, us",5.75,2.45,2.25,10.09,3.95,ks,67218,Sedgwick
53,McDonald,"3100 pimlico pkwy, lexington, ky, 40517, us",5.89,2.49,2.39,10.29,3.99,ky,40517,Fayette
54,McDonald,"1921 plaudit pl, lexington-fayette, ky, 40509, us",5.69,2.19,2.29,9.89,3.99,ky,40509,Fayette
55,McDonald,"4131 tates creek centre dr, lexington, usa, lexington-fayette, ky, 40517, us",6.12,2.92,2.39,10.49,3.99,ky,40517,Fayette
56,McDonald,"207 w broadway, louisville, usa, louisville-jefferson county, ky, 40202, us",6.79,2.99,2.89,11.98,3.99,ky,40202,Jefferson
57,McDonald,"1245 bardstown rd, louisville, usa, louisville-jefferson county, ky, 40204, us",7.53,3.08,2.56,12.83,4.24,ky,40204,Jefferson
58,McDonald,"150 n lobdell hwy, port allen, la, 70767, us",5.99,2.52,2.26,10.79,3.79,la,70767,West Baton Rouge
59,McDonald,"801 s vaughn, brusly, la, 70719, us",5.99,2.52,2.34,10.89,3.69,la,70719,West Baton Rouge
60,McDonald,"301 veterans blvd, metairie, la, 70005, us",7.13,2.08,1.69,13.5,3.61,la,70005,Jefferson
61,McDonald,"3313 cleary ave, metairie, la, 70002-5607, us",7.13,2.5,1.69,13.5,3.61,la,70002,Jefferson
62,McDonald,"2856 south claiborne, new orleans, la, 70125, us",6.49,2.87,1.99,13.34,4.19,la,70125,Orleans
63,McDonald,"927 e main st, new iberia, la, 70560, us",5.49,2.29,1.99,9.89,2.89,la,70560,Iberia
64,McDonald,"2757 canal st, new orleans, la, 70119, us",7.13,2.39,1.99,13.5,3.61,la,70119,Orleans
65,McDonald,"1918 n broad st, new orleans, la, 70119-1848, us",7.13,2.08,1.69,13.5,3.61,la,70119,Orleans
66,McDonald,"3025 elysian fields ave, new orleans, la, 70122, us",7.13,2.08,1.69,13.5,3.61,la,70122,Orleans
67,McDonald,"2609 st claude ave, new orleans, la, 70117, us",7.13,2.39,1.99,13.5,3.61,la,70117,Orleans
68,McDonald,"370 voters rd, slidell, la, 70461-3520, us",5.87,2.39,2.27,10.43,2.87,la,70461,St. Tammany
69,McDonald,"9500 hwy 49, gulfport, ms, 39503, us",,,,,3.59,ms,39503,Harrison
70,McDonald,"11401 hwy 49 n, gulfport, ms, 39503, us",5.79,2.69,2.59,9.79,3.59,ms,39503,Harrison
71,McDonald,"692 beach blvd, biloxi, ms, 39530, us",5.87,2.39,2.27,10.43,2.87,ms,39530,Harrison
72,McDonald,"10536, d'iberville, ms, 39540, us",5.87,2.39,2.27,10.43,2.87,ms,39540,Harrison
73,McDonald,"7501 washington ave, ocean springs, ms, 39532, us",5.87,2.39,2.27,10.43,2.87,ms,39532,Harrison
74,McDonald,"907 2nd st, manchester, nh, 03102, us",,,,,,nh,3102,Hillsborough
75,McDonald,"907 hanover st, manchester, nh, 03109, us",,,,,,nh,3109,Hillsborough
76,McDonald,"800 fairview rd, asheville, nc, 28803, us",6.29,2.99,2.49,10.99,3.79,nc,28803,Buncombe
77,McDonald,"343 new leicester hwy, asheville, nc, 28806, us",6.29,2.99,2.49,10.99,3.79,nc,28806,Buncombe
78,McDonald,"168 weaver blvd, weaverville, nc, 28787, us",6.29,2.99,2.49,10.99,3.79,nc,28787,Buncombe
79,McDonald,"51 tunnel rd, asheville, nc, 28805, us",6.25,2.75,2.65,10.31,3.69,nc,28805,Buncombe
80,McDonald,"542 grove st, fayetteville, nc, 28301, us",5.99,2.49,2.19,8.52,3.49,nc,28301,Cumberland
81,McDonald,"1942 pamalee dr, fayetteville, nc, 28301, us",6.09,2.59,2.39,11.09,3.99,nc,28301,Cumberland
82,McDonald,"3701 bragg blvd, fayetteville, nc, 28303, us",5.69,2.59,2.29,10.49,3.89,nc,28303,Cumberland
83,McDonald,"1900 skibo road, fayetteville, nc, 28314, us",5.69,2.89,2.49,9.99,3.89,nc,28314,Cumberland
84,McDonald,"6415 ramsey street, fayetteville, nc, 28311, us",5.69,2.79,2.59,10.29,3.89,nc,28311,Cumberland
85,McDonald,"2010 n roxboro road, durham, nc, 27704-4339, us",6.36,2.98,2.46,11.17,4.28,nc,27704,Durham
86,McDonald,"8305 creedmoor rd, raleigh, nc, 27613, us",6.29,2.89,2.49,10.69,4.19,nc,27613,Wake
87,McDonald,"4121 blue ridge rd, raleigh, nc, 27612, us",,,,,,nc,27612,Wake
88,McDonald,"9698 falls of neuse rd, raleigh, nc, 27615, us",,,,,,nc,27615,Wake
89,McDonald,"1831 walnut st, cary, nc, 27518, us",,,,,,nc,27518,Wake
90,McDonald,"1400 heartland dr, kernersville, nc, 27284, us",,,,,,nc,27284,Forsyth
91,McDonald,"7069 albert pick road, greensboro, nc, 27409, us",,,,,,nc,27409,Guilford
92,McDonald,"114 greensboro rd, high point, nc, 27260, us",,,,,,nc,27260,Guilford
93,McDonald,"3601 high point rd, greensboro, nc, 27407, us",5.59,2.19,2.09,10.55,3.59,nc,27407,Guilford
94,McDonald,"2347 randleman rd, greensboro, nc, 27406, us",,,,,,nc,27406,Guilford
95,McDonald,"3058 eastway dr, charlotte, nc, 28205, us",6.65,2.31,2.25,11.57,3.45,nc,28205,Mecklenburg
96,McDonald,"2625 south blvd, charlotte, nc, 28209, us",6.39,2.89,2.29,12.69,3.79,nc,28209,Mecklenburg
97,McDonald,"2820 boyer st, charlotte, nc, 28208, us",6.39,2.89,2.19,12.69,3.79,nc,28208,Mecklenburg
98,McDonald,"413 tyvola rd, charlotte, nc, 28217, us",5.39,2.69,2.29,10.39,2.89,nc,28217,Mecklenburg
99,McDonald,"9725 callabridge ct, charlotte, nc, 28216, us",6.49,2.99,2.59,12.89,3.79,nc,28216,Mecklenburg
100,McDonald,"1201 w sugar creek rd, charlotte, nc, 28206, us",6.65,2.31,2.25,11.57,3.45,nc,28206,Mecklenburg
101,McDonald,"6700 kee lane, harrisburg, nc, 28075, us",5.81,2.11,2.17,10.79,3.59,nc,28075,Cabarrus
102,McDonald,"2543 carolina beach rd, wilmington, nc, 28401, us",6.29,2.99,2.59,12.09,4.59,nc,28401,New Hanover
103,McDonald,"108 village rd, leland, nc, 28451, us",6.29,2.99,2.59,12.09,4.59,nc,28451,Brunswick
104,McDonald,"4301 market st, wilmington, nc, 28405, us",6.29,2.99,2.59,12.09,4.59,nc,28405,New Hanover
105,McDonald,"6860 market st, wilmington, nc, 28405, us",,,,,,nc,28405,New Hanover
106,McDonald,"2801 old wake forest rd, raleigh, nc, 27609, us",6.36,2.98,2.46,11.17,4.28,nc,27609,Wake
107,McDonald,"1567 hwy 70 w, garner, nc, 27603, us",6.09,2.79,2.69,9.99,3.89,nc,27603,Wake
108,McDonald,"3026 capital blvd, raleigh, nc, 27604, us",,,,,,nc,27604,Wake
109,McDonald,"4413 capital blvd, raleigh, nc, 27604, us",,,,,,nc,27604,Wake
110,McDonald,"1150 e alameda, norman, ok, 73071, us",6.19,2.79,2.69,9.79,4.19,ok,73071,Cleveland
111,McDonald,"105 s.w. 19th, moore, ok, 73160-6011, us",6.39,2.79,2.69,9.59,3.69,ok,73160,Cleveland
112,McDonald,"351 e robinson, norman, ok, 73069, us",5.49,2.79,2.49,9.79,4.69,ok,73069,Cleveland
113,McDonald,"113 nw 23rd st, oklahoma city, ok, 73103, us",6.69,2.89,2.39,11.49,3.69,ok,73103,Oklahoma
114,McDonald,"2101 nw 23rd st, oklahoma city, ok, 73107, us",7.24,2.51,2.39,11.69,3.91,ok,73107,Oklahoma
115,McDonald,"4418 shields blvd., oklahoma city, ok, 73129, us",5.99,2.99,2.19,9.59,3.59,ok,73129,Oklahoma
116,McDonald,"1216 e 15th st s, tulsa, ok, 74120, us",5.89,1.99,1.89,10.19,3.49,ok,74120,Tulsa
117,McDonald,"229 n. gilcrease museum rd., tulsa, ok, 74127-6537, us",5.89,1.69,1.59,10.19,3.29,ok,74127,Osage
118,McDonald,"8105 e admiral pl, tulsa, ok, 74115, us",5.79,2.69,2.19,9.19,2.99,ok,74115,Tulsa
119,McDonald,"1829 s garnett, tulsa, ok, 74128, us",5.89,2.89,2.49,8.59,3.39,ok,74128,Tulsa
120,McDonald,"1708 e 1st st, tulsa, ok, 74104, us",5.89,1.99,1.89,10.19,3.59,ok,74104,Tulsa
121,McDonald,"801 allegheny ave, pittsburgh, pa, 15233, us",,,,,,pa,15233,Allegheny
122,McDonald,"3023 washington pike, bridgeville, pa, 15017, us",,,,,,pa,15017,Allegheny
123,McDonald,"3708 forbes ave (oakland), pittsburgh, pa, 15213, us",,,,,,pa,15213,Allegheny
124,McDonald,"5261 library rd, bethel park, pa, 15102, us",6.79,2.59,2.59,10.09,3.59,pa,15102,Allegheny
125,McDonald,"82 fort couch rd, pittsburgh, pa, 15241, us",,,,,,pa,15241,Allegheny
126,McDonald,"4214 brownsville road, brentwood, pa, 15227, us",6.89,2.89,2.59,11.49,4.29,pa,15227,Allegheny
127,McDonald,"1001 n 9th street, reading, pa, 19604, us",7.99,3.89,3.59,13.29,5.19,pa,19604,Berks
128,McDonald,"400 lancaster ave, reading, pa, 19611, us",7.99,3.89,3.59,13.29,5.19,pa,19611,Berks
129,McDonald,"22 w girard ave, philadelphia, pa, 19123, us",6.19,2.49,1.89,9.99,3.79,pa,19123,Philadelphia
130,McDonald,"2101 w lehigh ave, philadelphia, pa, 19132, us",5.59,2.19,1.69,9.49,3.79,pa,19132,Philadelphia
131,McDonald,"1575 n 52nd st, philadelphia, pennsylvania, philadelphia, pa, 19131, us",5.89,2.39,1.79,9.49,3.89,pa,19131,Philadelphia
132,McDonald,"5601 vine st, philadelphia, pa, 19139, us",5.89,2.39,1.69,9.79,3.79,pa,19139,Philadelphia
133,McDonald,"2109 n broad st, philadelphia, pa, 19122, us",5.49,2.19,1.59,9.29,3.79,pa,19122,Philadelphia
134,McDonald,"701 e gay st, west chester, pa, 19380, us",6.49,3.19,2.91,11.59,3.89,pa,19380,Chester
135,McDonald,"927 s high st, west chester, pa, 19382, us",6.49,2.89,2.39,11.69,3.83,pa,19382,Chester
136,McDonald,"4206 edgemont ave, brookhaven, pa, 19015, us",,,,,,pa,19015,Delaware
137,McDonald,"2326 market st, linwood, pa, 19061, us",,,,,,pa,19061,Delaware
138,McDonald,"531 w baltimore pike, clifton heights, pa, 19018, us",,,,,,pa,19018,Delaware
139,McDonald,"575 n franklin st, lancaster, pa, 17602, us",,,,,,pa,17602,Lancaster
140,McDonald,"311 centerville rd, lancaster, pa, 17601, us",,,,,,pa,17601,Lancaster
141,McDonald,"210 w king st, lancaster, pa, 17603, us",6.09,2.32,1.95,11.09,4.51,pa,17603,Lancaster
142,McDonald,"1414 tilghman st, allentown, pa, 18102, us",,,,,,pa,18102,Lehigh
143,McDonald,"1432 s 4th st, allentown, pa, 18103, us",,,,,,pa,18103,Lehigh
144,McDonald,"2752 macarthur rd, whitehall, pa, 18052, us",7.59,3.39,3.29,12.49,4.79,pa,18052,Lehigh
145,McDonald,"721 n cedar crest blvd, allentown, pa, 18104, us",7.59,3.59,3.49,12.29,4.99,pa,18104,Lehigh
146,McDonald,"223 w main st, norristown, pa, 19401, us",6.59,2.99,2.63,11.69,4.55,pa,19401,Montgomery
147,McDonald,"151 north henderson road, king of prussia, pa, 19406, us",6.59,2.99,2.49,11.59,4.59,pa,19406,Montgomery
148,McDonald,"2931 dekalb pike, east norriton, pa, 19401, us",6.59,3.11,2.99,11.39,4.55,pa,19401,Montgomery
149,McDonald,"209 213 ridge pike, conshohocken, pa, 19428, us",6.89,3.19,2.89,11.89,4.19,pa,19428,Montgomery
150,McDonald,"2400 w oregon ave, philadelphia, pa, 19145, us",,,,,,pa,19145,Philadelphia
151,McDonald,"29 &amp; grays ferry ave, philadelphia, pa, 19146, us",7.49,3.49,3.49,11.99,3.99,pa,19146,Philadelphia
152,McDonald,"549 clariton blvd, pleasant hills, pa, 15122, us",7.09,2.29,2.99,11.59,4.19,pa,15122,Allegheny
153,McDonald,"1865 new texas rd, plum, pa, 15239, us",5.69,2.59,2.39,10.39,3.69,pa,15239,Allegheny
154,McDonald,"3820 wm penn hwy, murrysville, pa, 15668, us",6.49,2.69,2.29,11.19,3.89,pa,15668,Westmoreland
155,McDonald,"4317 northern pike, monroeville, pa, 15146, us",6.69,2.39,2.29,11.59,3.69,pa,15146,Allegheny
156,McDonald,"3760 william penn hwy, monroeville, pa, 15146, us",6.69,3.29,2.49,11.59,3.99,pa,15146,Allegheny
157,McDonald,"142 s george st, york, pa, 17401, us",,,,,,pa,17401,York
158,McDonald,"380 memory ln, york, pa, 17402, us",,,,,,pa,17402,York
159,McDonald,"60 arsenal rd, manchester township, pa, 17404, us",6.21,2.52,1.61,11.09,4.82,pa,17404,York
160,McDonald,"2061 south queen street, york township, pa, 17403, us",6.99,3.49,3.29,11.99,4.99,pa,17403,York
161,McDonald,"222 arsenal road, york, pa, 17402, us",,,,,,pa,17402,York
162,McDonald,"1370 ford island rd, bluffton, sc, 29910, us",6.79,2.59,2.29,12.69,3.39,sc,29910,Beaufort
163,McDonald,"14 discovery drive, bluffton, sc, 29910, us",6.79,2.59,2.29,12.69,3.39,sc,29910,Beaufort
164,McDonald,"50 new orleans rd, hilton head island, sc, 29928, us",6.79,2.59,2.29,12.69,3.39,sc,29928,Beaufort
165,McDonald,"302 college park rd, ladson, sc, 29456, us",7.09,2.89,2.49,12.78,4.08,sc,29456,Charleston
166,McDonald,"230 spring st, charleston, sc, 29403, us",7.09,2.89,2.49,12.78,4.08,sc,29403,Charleston
167,McDonald,"35 rutherford st, greenville, sc, 29609, us",6.99,2.79,2.29,11.59,3.63,sc,29609,Greenville
168,McDonald,"2200 augusta rd, greenville, sc, 29605, us",5.99,2.29,2.19,8.3,3.59,sc,29605,Greenville
169,McDonald,"3 cannon dr, greenville, sc, 29605, us",5.49,2.19,1.89,8.3,3.59,sc,29605,Greenville
170,McDonald,"2200 n kings hwy, myrtle beach, sc, 29577, us",6.11,2.87,2.51,10.89,3.47,sc,29577,Horry
171,McDonald,"3715 oleander drive, myrtle beach, sc, 29577, us",5.87,2.63,2.27,10.35,3.23,sc,29577,Horry
172,McDonald,"2607 s kings hwy, myrtle beach, sc, 29577, us",6.11,2.87,2.51,10.89,3.47,sc,29577,Horry
173,McDonald,"104 towne centre parkway, myrtle beach, sc, 29579, us",5.87,2.63,2.27,10.35,3.23,sc,29579,Horry
174,McDonald,"250 columbia ave, lexington, sc, 29072, us",6.3,2.91,2.45,11.19,3.99,sc,29072,Lexington
175,McDonald,"1011 s lake dr, lexington, sc, 29073, us",6.19,2.69,2.39,11.09,3.99,sc,29073,Lexington
176,McDonald,"2412 augusta hwy, lexington, sc, 29072, us",6.19,2.69,2.19,11.2,3.99,sc,29072,Lexington
177,McDonald,"2514 sunset blvd, west columbia, sc, 29169, us",,,,,,sc,29169,Lexington
178,McDonald,"1024 elmwood ave, columbia, sc, 29201, us",,,,,,sc,29201,Richland
179,McDonald,"1729 broad river rd, columbia, sc, 29210, us",,,,,,sc,29210,Richland
180,McDonald,"2911 two notch rd, columbia, sc, 29204, us",,,,,,sc,29204,Richland
181,McDonald,"1303 charleston hwy, west columbia, sc, 29169, us",7.02,2.99,2.1,,,sc,29169,Lexington
182,McDonald,"2425 sunset blvd, west columbia, sc, 29169, us",6.39,2.49,2.12,10.76,4.08,sc,29169,Lexington
183,McDonald,"2015 bluff road, columbia, sc, 29201, us",5.5,2.38,2.26,10.29,3.1,sc,29201,Richland
184,McDonald,"308 w wade hampton blvd, greer, sc, 29651, us",5.99,2.39,2.19,8.3,3.59,sc,29651,Greenville
185,McDonald,"103 hammett bridge rd, greer, sc, 29650, us",6.29,2.39,1.99,11.48,3.79,sc,29650,Greenville
186,McDonald,"115 s cherry rd, rock hill, sc, 29732, us",,,,,,sc,29732,York
187,McDonald,"1232 e main st, rock hill, sc, 29730, us",6.11,2.79,2.69,10.09,3.89,sc,29730,York
188,McDonald,"511 s herlong, rock hill, sc, 29732, us",6.49,2.69,2.49,9.59,4.19,sc,29732,York
189,McDonald,"1998 dave lyle blvd, rock hill, sc, 29730, us",5.59,2.39,2.39,10.19,3.29,sc,29730,York
190,McDonald,"1785 mt gallant rd, rock hill, sc, 29732, us",5.89,2.65,2.23,10.89,3.59,sc,29732,York
191,McDonald,"801 vantage way ct, nashville, tn, 37228, us",6.29,2.49,2.29,10.29,3.49,tn,37228,Davidson
192,McDonald,"4041 nolensville rd, nashville 37211, usa, plano, tn, 75075, us",6.29,2.49,2.29,10.29,3.49,tn,75075,Collin
193,McDonald,"5744 nolensville rd, nashville, tn, 37211-6424, us",6.29,2.49,2.29,10.29,3.49,tn,37211,Davidson
194,McDonald,"4734 lebanon pike, hermitage, tn, 37076, us",6.29,2.49,2.29,10.29,3.49,tn,37076,Davidson
195,McDonald,"1117 e 3rd st, chattanooga, tn, 37403, us",,,,,,tn,37403,Hamilton
196,McDonald,"2003 dayton blvd, red bank, tn, 37415, us",,,,,,tn,37415,Hamilton
197,McDonald,"156 browns ferry rd, chattanooga, tn, 37419, us",,,,,,tn,37419,Marion
198,McDonald,"4502 rossville blvd, chattanooga, tn, 37407, us",,,,,,tn,37407,Hamilton
199,McDonald,"4829 brainerd rd, chattanooga, tn, 37411, us",,,,,,tn,37411,Hamilton
200,McDonald,"1720 w cumberland ave, knoxville, tn, 37916, us",,,,,,tn,37916,Knox
201,McDonald,"2818 magnolia ave, knoxville, tn, 37914, us",,,,,,tn,37914,Knox
202,McDonald,"3120 n broadway, knoxville, tn, 37917, us",,,,,,tn,37917,Knox
203,McDonald,"4420 western avenue, knoxville, tn, 37921, us",,,,,,tn,37921,Knox
204,McDonald,"1716 s rutherford blvd, murfreesboro, tn, 37130, us",,,,,,tn,37130,Rutherford
205,McDonald,"2485 s church st, murfreesboro, tn, 37127, us",,,,,,tn,37127,Rutherford
206,McDonald,"2874 medical center pkwy, murfreesboro, tn, 37129, us",,,,,,tn,37129,Rutherford
207,McDonald,"106 se broad st, murfreesboro, tn, 37130, us",5.29,2.49,2.49,10.09,3.49,tn,37130,Rutherford
208,McDonald,"1706 memorial blvd, murfreesboro, tn, 37130, us",5.49,2.29,2.59,9.99,3.19,tn,37130,Rutherford
209,McDonald,"225 fork of the river pky, sevierville, tn, 37862, us",,,,,,tn,37862,Sevier
210,McDonald,"904 dolly parton pky, sevierville, tn, 37862, us",,,,,,tn,37862,Sevier
211,McDonald,"3845 e shelby dr, memphis, tn, 38118, us",5.19,2.49,2.19,8.69,3.19,tn,38118,Shelby
212,McDonald,"905 union ave, memphis, tn, 38103-3513, us",6.79,3.69,3.29,11.99,4.49,tn,38103,Shelby
213,McDonald,"1389 poplar, memphis, tn, 38104-2007, us",6.79,3.69,3.29,11.99,4.49,tn,38104,Shelby
214,McDonald,"2073 union ave, memphis, tn, 38104, us",6.79,3.69,2.89,11.99,4.59,tn,38104,Shelby
215,McDonald,"3149 n thomas st, memphis, tn, 38127, us",6.79,3.69,2.99,11.99,4.49,tn,38127,Shelby
216,McDonald,"106 new hwy 96 w, franklin, tn, 37064, us",5.79,2.69,2.29,10.18,3.79,tn,37064,Williamson
217,McDonald,"653 frazier dr, franklin, tn, 37067, us",,,,,,tn,37067,Williamson
218,McDonald,"109 e rancier st, killeen, tx, 76541, us",,,,,,tx,76541,Bell
219,McDonald,"4622 s fort hood street, killeen, tx, 76542, us",5.71,2.73,2.11,9.69,2.98,tx,76542,Bell
220,McDonald,"2102 business hwy 190, killeen, tx, 76541, us",5.71,2.29,2.26,9.59,2.98,tx,76541,Bell
221,McDonald,"4300 central texas expy, killeen, tx, 76542, us",5.71,2.29,2.26,9.59,3.03,tx,76542,Bell
222,McDonald,"721 san pedro ave, san antonio, tx, 78212, us",,,,,,tx,78212,Bexar
223,McDonald,"826 zarzamora, san antonio, tx, 78207, us",,,,,,tx,78207,Bexar
224,McDonald,"4422 w commerce st, san antonio, tx, 78237, us",,,,,,tx,78237,Bexar
225,McDonald,"2922 blanco rd, san antonio, tx, 78212-1813, us",,,,,,tx,78212,Bexar
226,McDonald,"1643 pleasanton rd, san antonio, tx, 78221, us",,,,,,tx,78221,Bexar
227,McDonald,"2402 e southcross blvd, san antonio, tx, 78223, us",,,,,,tx,78223,Bexar
228,McDonald,"9151 fm78, converse, tx, 78109, us",,,,,,tx,78109,Bexar
229,McDonald,"7975 kitty hawk, converse, tx, 78109, us",,,,,,tx,78109,Bexar
230,McDonald,"713 pat booker rd, universal city, tx, 78148, us",5.49,2.39,2.29,10.69,3.79,tx,78148,Bexar
231,McDonald,"17480 i 35 n, schertz, tx, 78154, us",5.55,2.8,2.45,10.55,3.8,tx,78154,Bexar
232,McDonald,"21600 ih-35 n, schertz, tx, 78108, us",5.49,2.39,2.29,10.79,3.79,tx,78108,Guadalupe
233,McDonald,"17455 ih 35 n, schertz, tx, 78154, us",,,,,,tx,78154,Bexar
234,McDonald,"11101 s sam, houston, tx, 77089, us",,,,,,tx,77089,Harris
235,McDonald,"100 w parkwood ave, friendswood, tx, 77546, us",,,,,,tx,77546,Galveston
236,McDonald,"8303 west broadway street, pearland, tx, 77581, us",,,,,,tx,77581,Brazoria
237,McDonald,"11695 gulf fwy, houston, tx, 77034, us",,,,,,tx,77034,Harris
238,McDonald,"2505 almeda genoa rd, houston, tx, 77047, us",,,,,,tx,77047,Harris
239,McDonald,"2420 texas ave, college station, tx, 77840, us",,,,,,tx,77840,Brazos
240,McDonald,"1015 wellborn rd., college station, tx, 32827, us",,,,,,tx,32827,Orange
