menu_item,menu_item_price,menu_item_calories,restaurant_address
Double Bacon Cheeseburger,8.89,1020,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Mushroom &amp; Swiss,7.09,560,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Double Mushroom &amp; Swiss,8.29,790,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Big Cheeseburger,4.59,540,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Double Big Cheeseburger,6.69,760,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Mushroom &amp; Swiss,6.99,560,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Famous Star,5.99,670,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Super Star,7.59,950,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Frisco Burger,7.39,850,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Double Frisco Burger,9.29,1110,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Monster,9.69,1160,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Bacon Cheeseburger,7.39,740,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Double Bacon Cheeseburger,9.19,1020,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Mushroom &amp; Swiss,6.99,560,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Double Mushroom &amp; Swiss,8.89,790,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Big Cheeseburger,4.99,540,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
Double Big Cheeseburger,6.69,760,"8601 Allisonville Rd, Indianapolis, IN, 46250-1552, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Mushroom &amp; Swiss,6.99,560,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Famous Star,5.99,670,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Super Star,7.59,950,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Frisco Burger,7.39,850,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Double Frisco Burger,9.29,1110,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Monster,9.69,1160,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Bacon Cheeseburger,7.39,740,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Double Bacon Cheeseburger,9.19,1020,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Mushroom &amp; Swiss,6.99,560,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Double Mushroom &amp; Swiss,8.89,790,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Big Cheeseburger,4.99,540,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
Double Big Cheeseburger,6.69,760,"8009 Pendleton Pike, Indianapolis, IN, 46226-4012, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.39,670,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Mushroom &amp; Swiss,6.79,560,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Famous Star,6.39,670,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Super Star,7.99,950,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Frisco Burger,7.09,850,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Double Frisco Burger,8.69,1110,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Monster,10.09,1160,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Bacon Cheeseburger,7.59,740,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Double Bacon Cheeseburger,9.19,1020,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Mushroom &amp; Swiss,6.79,560,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Double Mushroom &amp; Swiss,8.29,790,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Big Cheeseburger,4.69,540,"9020 East 21st Street, Indianapolis, IN, 46229, US"
Double Big Cheeseburger,6.49,760,"9020 East 21st Street, Indianapolis, IN, 46229, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.39,670,"710 W 10th St, Indianapolis, IN, 46202, US"
Mushroom &amp; Swiss,6.79,560,"710 W 10th St, Indianapolis, IN, 46202, US"
Famous Star,6.39,670,"710 W 10th St, Indianapolis, IN, 46202, US"
Super Star,7.99,950,"710 W 10th St, Indianapolis, IN, 46202, US"
Frisco Burger,7.09,850,"710 W 10th St, Indianapolis, IN, 46202, US"
Double Frisco Burger,8.69,1110,"710 W 10th St, Indianapolis, IN, 46202, US"
Monster,10.09,1160,"710 W 10th St, Indianapolis, IN, 46202, US"
Bacon Cheeseburger,7.59,740,"710 W 10th St, Indianapolis, IN, 46202, US"
Double Bacon Cheeseburger,9.19,1020,"710 W 10th St, Indianapolis, IN, 46202, US"
Mushroom &amp; Swiss,6.79,560,"710 W 10th St, Indianapolis, IN, 46202, US"
Double Mushroom &amp; Swiss,8.29,790,"710 W 10th St, Indianapolis, IN, 46202, US"
Big Cheeseburger,4.69,540,"710 W 10th St, Indianapolis, IN, 46202, US"
Double Big Cheeseburger,6.49,760,"710 W 10th St, Indianapolis, IN, 46202, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Mushroom &amp; Swiss,6.99,560,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Famous Star,5.99,670,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Super Star,7.59,950,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Frisco Burger,7.39,850,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Double Frisco Burger,9.29,1110,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Monster,9.69,1160,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Bacon Cheeseburger,7.39,740,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Double Bacon Cheeseburger,9.19,1020,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Mushroom &amp; Swiss,6.99,560,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Double Mushroom &amp; Swiss,8.89,790,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Big Cheeseburger,4.99,540,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
Double Big Cheeseburger,6.69,760,"4945 S Emerson Ave, Indianapolis, IN, 46203-5938, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"8755 University Avenue, Des Moines, IA, 50325, US"
Mushroom &amp; Swiss,7.19,560,"8755 University Avenue, Des Moines, IA, 50325, US"
Famous Star,5.99,670,"8755 University Avenue, Des Moines, IA, 50325, US"
Super Star,7.49,950,"8755 University Avenue, Des Moines, IA, 50325, US"
Frisco Burger,7.79,850,"8755 University Avenue, Des Moines, IA, 50325, US"
Double Frisco Burger,9.29,1110,"8755 University Avenue, Des Moines, IA, 50325, US"
Monster,9.69,1160,"8755 University Avenue, Des Moines, IA, 50325, US"
Bacon Cheeseburger,7.79,740,"8755 University Avenue, Des Moines, IA, 50325, US"
Double Bacon Cheeseburger,9.29,1020,"8755 University Avenue, Des Moines, IA, 50325, US"
Mushroom &amp; Swiss,7.19,560,"8755 University Avenue, Des Moines, IA, 50325, US"
Double Mushroom &amp; Swiss,8.69,790,"8755 University Avenue, Des Moines, IA, 50325, US"
Big Cheeseburger,5.19,540,"8755 University Avenue, Des Moines, IA, 50325, US"
Double Big Cheeseburger,6.69,760,"8755 University Avenue, Des Moines, IA, 50325, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"915 Army Post Rd, Des Moines, IA, 50315, US"
Mushroom &amp; Swiss,7.19,560,"915 Army Post Rd, Des Moines, IA, 50315, US"
Famous Star,5.99,670,"915 Army Post Rd, Des Moines, IA, 50315, US"
Super Star,7.49,950,"915 Army Post Rd, Des Moines, IA, 50315, US"
Frisco Burger,7.79,850,"915 Army Post Rd, Des Moines, IA, 50315, US"
Double Frisco Burger,9.29,1110,"915 Army Post Rd, Des Moines, IA, 50315, US"
Monster,9.69,1160,"915 Army Post Rd, Des Moines, IA, 50315, US"
Bacon Cheeseburger,7.79,740,"915 Army Post Rd, Des Moines, IA, 50315, US"
Double Bacon Cheeseburger,9.29,1020,"915 Army Post Rd, Des Moines, IA, 50315, US"
Mushroom &amp; Swiss,7.19,560,"915 Army Post Rd, Des Moines, IA, 50315, US"
Double Mushroom &amp; Swiss,8.69,790,"915 Army Post Rd, Des Moines, IA, 50315, US"
Big Cheeseburger,4.29,540,"915 Army Post Rd, Des Moines, IA, 50315, US"
Double Big Cheeseburger,5.79,760,"915 Army Post Rd, Des Moines, IA, 50315, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Mushroom &amp; Swiss,7.19,560,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Famous Star,5.99,670,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Super Star,7.49,950,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Frisco Burger,7.79,850,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Double Frisco Burger,9.29,1110,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Monster,9.69,1160,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Bacon Cheeseburger,7.79,740,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Double Bacon Cheeseburger,9.29,1020,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Mushroom &amp; Swiss,7.19,560,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Double Mushroom &amp; Swiss,8.69,790,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Big Cheeseburger,5.19,540,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
Double Big Cheeseburger,6.69,760,"1510 Sw Tradition Dr, Ankeny, IA, 50023, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"2990 Richmond Rd, Lexington, KY, 40509, US"
Mushroom &amp; Swiss,6.69,560,"2990 Richmond Rd, Lexington, KY, 40509, US"
Famous Star,5.49,670,"2990 Richmond Rd, Lexington, KY, 40509, US"
Super Star,7.39,950,"2990 Richmond Rd, Lexington, KY, 40509, US"
Frisco Burger,7.49,850,"2990 Richmond Rd, Lexington, KY, 40509, US"
Double Frisco Burger,9.49,1110,"2990 Richmond Rd, Lexington, KY, 40509, US"
Mushroom &amp; Swiss,6.69,560,"2990 Richmond Rd, Lexington, KY, 40509, US"
Double Mushroom &amp; Swiss,8.69,790,"2990 Richmond Rd, Lexington, KY, 40509, US"
Big Cheeseburger,5.19,540,"2990 Richmond Rd, Lexington, KY, 40509, US"
Double Big Cheeseburger,7.19,760,"2990 Richmond Rd, Lexington, KY, 40509, US"
Bacon Cheeseburger,7.49,740,"2990 Richmond Rd, Lexington, KY, 40509, US"
Double Bacon Cheeseburger,9.49,1020,"2990 Richmond Rd, Lexington, KY, 40509, US"
Monster,9.49,1160,"2990 Richmond Rd, Lexington, KY, 40509, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Mushroom &amp; Swiss,7.79,560,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Famous Star,5.49,670,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Super Star,7.29,950,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Frisco Burger,8.49,850,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Double Frisco Burger,9.59,1110,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Mushroom &amp; Swiss,7.79,560,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Double Mushroom &amp; Swiss,9.99,790,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Big Cheeseburger,5.49,540,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Double Big Cheeseburger,8.99,760,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Bacon Cheeseburger,8.49,740,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Double Bacon Cheeseburger,10.69,1020,"2909 Fern Valley Road, Louisville, KY, 40219, US"
Monster,10.69,1160,"2909 Fern Valley Road, Louisville, KY, 40219, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"11201 Oscar Rd., Louisville, KY, 40241, US"
Mushroom &amp; Swiss,7.79,560,"11201 Oscar Rd., Louisville, KY, 40241, US"
Famous Star,5.49,670,"11201 Oscar Rd., Louisville, KY, 40241, US"
Super Star,7.29,950,"11201 Oscar Rd., Louisville, KY, 40241, US"
Frisco Burger,8.49,850,"11201 Oscar Rd., Louisville, KY, 40241, US"
Double Frisco Burger,9.59,1110,"11201 Oscar Rd., Louisville, KY, 40241, US"
Mushroom &amp; Swiss,7.79,560,"11201 Oscar Rd., Louisville, KY, 40241, US"
Double Mushroom &amp; Swiss,9.99,790,"11201 Oscar Rd., Louisville, KY, 40241, US"
Big Cheeseburger,5.49,540,"11201 Oscar Rd., Louisville, KY, 40241, US"
Double Big Cheeseburger,8.99,760,"11201 Oscar Rd., Louisville, KY, 40241, US"
Bacon Cheeseburger,8.49,740,"11201 Oscar Rd., Louisville, KY, 40241, US"
Double Bacon Cheeseburger,10.69,1020,"11201 Oscar Rd., Louisville, KY, 40241, US"
Monster,10.69,1160,"11201 Oscar Rd., Louisville, KY, 40241, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Mushroom &amp; Swiss,6.59,560,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Famous Star,6.29,670,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Super Star,7.69,950,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Frisco Burger,6.89,850,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Double Frisco Burger,8.39,1110,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Monster,10.39,1160,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Bacon Cheeseburger,7.29,740,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Double Bacon Cheeseburger,8.89,1020,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Mushroom &amp; Swiss,6.59,560,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Double Mushroom &amp; Swiss,7.99,790,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Big Cheeseburger,4.29,540,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
Double Big Cheeseburger,6.39,760,"1807 Four Seasons Blvd, Hendersonville, NC, 28792, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.39,670,"4260 Legion Road, Hope Mills, NC, 28348, US"
Mushroom &amp; Swiss,5.99,560,"4260 Legion Road, Hope Mills, NC, 28348, US"
Famous Star,5.39,670,"4260 Legion Road, Hope Mills, NC, 28348, US"
Super Star,6.89,950,"4260 Legion Road, Hope Mills, NC, 28348, US"
Frisco Burger,6.39,850,"4260 Legion Road, Hope Mills, NC, 28348, US"
Double Frisco Burger,7.89,1110,"4260 Legion Road, Hope Mills, NC, 28348, US"
Mushroom &amp; Swiss,5.99,560,"4260 Legion Road, Hope Mills, NC, 28348, US"
Double Mushroom &amp; Swiss,7.49,790,"4260 Legion Road, Hope Mills, NC, 28348, US"
Big Cheeseburger,4.39,540,"4260 Legion Road, Hope Mills, NC, 28348, US"
Double Big Cheeseburger,5.89,760,"4260 Legion Road, Hope Mills, NC, 28348, US"
Bacon Cheeseburger,6.49,740,"4260 Legion Road, Hope Mills, NC, 28348, US"
Double Bacon Cheeseburger,7.99,1020,"4260 Legion Road, Hope Mills, NC, 28348, US"
Small Hamburger,2.39,250,"4260 Legion Road, Hope Mills, NC, 28348, US"
Small Cheeseburger,2.69,300,"4260 Legion Road, Hope Mills, NC, 28348, US"
Monster,8.99,1160,"4260 Legion Road, Hope Mills, NC, 28348, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.39,670,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Mushroom &amp; Swiss,5.99,560,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Famous Star,5.39,670,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Super Star,6.89,950,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Frisco Burger,6.39,850,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Double Frisco Burger,7.89,1110,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Mushroom &amp; Swiss,5.99,560,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Double Mushroom &amp; Swiss,7.49,790,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Big Cheeseburger,4.39,540,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Double Big Cheeseburger,5.89,760,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Bacon Cheeseburger,6.49,740,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Double Bacon Cheeseburger,7.99,1020,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Small Hamburger,2.39,250,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Small Cheeseburger,2.69,300,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
Monster,8.99,1160,"2497 Hope Mills Road, Fayetteville, NC, 28304, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.39,670,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Mushroom &amp; Swiss,5.99,560,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Famous Star,5.39,670,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Super Star,6.89,950,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Frisco Burger,6.39,850,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Double Frisco Burger,7.89,1110,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Mushroom &amp; Swiss,5.99,560,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Double Mushroom &amp; Swiss,7.49,790,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Big Cheeseburger,4.39,540,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Double Big Cheeseburger,5.89,760,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Bacon Cheeseburger,6.49,740,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Double Bacon Cheeseburger,7.99,1020,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Small Hamburger,2.39,250,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Small Cheeseburger,2.69,300,"3803 Morganton Road, Fayetteville, NC, 28314, US"
Monster,8.99,1160,"3803 Morganton Road, Fayetteville, NC, 28314, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.39,670,"3912 North Duke Street, Durham, NC, 27704, US"
Mushroom &amp; Swiss,5.99,560,"3912 North Duke Street, Durham, NC, 27704, US"
Famous Star,5.39,670,"3912 North Duke Street, Durham, NC, 27704, US"
Super Star,6.89,950,"3912 North Duke Street, Durham, NC, 27704, US"
Frisco Burger,6.39,850,"3912 North Duke Street, Durham, NC, 27704, US"
Double Frisco Burger,7.89,1110,"3912 North Duke Street, Durham, NC, 27704, US"
Mushroom &amp; Swiss,5.99,560,"3912 North Duke Street, Durham, NC, 27704, US"
Double Mushroom &amp; Swiss,7.49,790,"3912 North Duke Street, Durham, NC, 27704, US"
Big Cheeseburger,4.39,540,"3912 North Duke Street, Durham, NC, 27704, US"
Double Big Cheeseburger,5.89,760,"3912 North Duke Street, Durham, NC, 27704, US"
Bacon Cheeseburger,6.49,740,"3912 North Duke Street, Durham, NC, 27704, US"
Double Bacon Cheeseburger,7.99,1020,"3912 North Duke Street, Durham, NC, 27704, US"
Small Hamburger,2.39,250,"3912 North Duke Street, Durham, NC, 27704, US"
Small Cheeseburger,2.69,300,"3912 North Duke Street, Durham, NC, 27704, US"
Monster,8.99,1160,"3912 North Duke Street, Durham, NC, 27704, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.39,670,"6116 Farrington Road, Chapel Hill, NC, 27517, US"
Mushroom &amp; Swiss,5.99,560,"6116 Farrington Road, Chapel Hill, NC, 27517, US"
Famous Star,5.39,670,"6116 Farrington Road, Chapel Hill, NC, 27517, US"
Super Star,6.89,950,"6116 Farrington Road, Chapel Hill, NC, 27517, US"
Frisco Burger,6.39,850,"6116 Farrington Road, Chapel Hill, NC, 27517, US"
