,menu_item,price,calories,address
288,Jr. Bacon Cheeseburger,3.19,370,"7782 Highway 72 West, Madison, AL, 35758, US"
289,Jr. Cheeseburger Deluxe,2.49,340,"7782 Highway 72 West, Madison, AL, 35758, US"
290,Jr. Cheeseburger,1.99,290,"7782 Highway 72 West, Madison, AL, 35758, US"
291,Double Stack™,3.19,410,"7782 Highway 72 West, Madison, AL, 35758, US"
292,Jr. Hamburger,1.59,250,"7782 Highway 72 West, Madison, AL, 35758, US"
293,French Fries,1.79-2.99,210-470,"7782 Highway 72 West, Madison, AL, 35758, US"
294,Queso Fries,2.69,390,"7782 Highway 72 West, Madison, AL, 35758, US"
295,Baconator Fries,3.69,460,"7782 Highway 72 West, Madison, AL, 35758, US"
296,Chili Cheese Fries,3.69,520,"7782 Highway 72 West, Madison, AL, 35758, US"
297,Cheese Fries,2.69,470,"7782 Highway 72 West, Madison, AL, 35758, US"
298,Chili,2.99/3.99,240/340,"7782 Highway 72 West, Madison, AL, 35758, US"
299,Sour Cream and Chive Baked Potato,2.79,310,"7782 Highway 72 West, Madison, AL, 35758, US"
300,Plain Baked Potato,2.59,270,"7782 Highway 72 West, Madison, AL, 35758, US"
301,Bacon Cheese Baked Potato,4.19,440,"7782 Highway 72 West, Madison, AL, 35758, US"
302,Chili & Cheese Baked Potato,4.19,500,"7782 Highway 72 West, Madison, AL, 35758, US"
303,Cheese Baked Potato,3.69,450,"7782 Highway 72 West, Madison, AL, 35758, US"
304,Apple Bites,1.59,35,"7782 Highway 72 West, Madison, AL, 35758, US"
305,6 PC. Crispy Chicken Nuggets,2.49,270,"7782 Highway 72 West, Madison, AL, 35758, US"
306,4 PC. Crispy Chicken Nuggets,1.69,180,"7782 Highway 72 West, Madison, AL, 35758, US"
307,6 PC. Spicy Chicken Nuggets,2.49,280,"7782 Highway 72 West, Madison, AL, 35758, US"
308,4 PC. Spicy Chicken Nuggets,1.69,190,"7782 Highway 72 West, Madison, AL, 35758, US"
309,Pretzel Baconator®,8.69,"1,050","8814 Hwy 20 W, Madison, AL, 35758, US"
310,Loaded Nacho Single Cheeseburger,6.69,710,"8814 Hwy 20 W, Madison, AL, 35758, US"
311,Loaded Nacho Double Cheeseburger,7.69,980,"8814 Hwy 20 W, Madison, AL, 35758, US"
312,Loaded Nacho Triple Cheeseburger,8.69,"1,280","8814 Hwy 20 W, Madison, AL, 35758, US"
313,Dave's Single®,5.79,590,"8814 Hwy 20 W, Madison, AL, 35758, US"
314,Dave's Double®,6.79,860,"8814 Hwy 20 W, Madison, AL, 35758, US"
315,Dave's Triple®,7.79,"1,160","8814 Hwy 20 W, Madison, AL, 35758, US"
316,Baconator®,7.69,960,"8814 Hwy 20 W, Madison, AL, 35758, US"
317,Son of Baconator®,5.99,630,"8814 Hwy 20 W, Madison, AL, 35758, US"
318,Big Bacon Classic®,6.39,650,"8814 Hwy 20 W, Madison, AL, 35758, US"
319,Big Bacon Classic® Double,7.39,910,"8814 Hwy 20 W, Madison, AL, 35758, US"
320,Big Bacon Classic Triple,8.39,"1,220","8814 Hwy 20 W, Madison, AL, 35758, US"
321,Bacon Double Stack,3.69,440,"8814 Hwy 20 W, Madison, AL, 35758, US"
322,Jr. Bacon Cheeseburger,3.19,370,"8814 Hwy 20 W, Madison, AL, 35758, US"
323,Jr. Cheeseburger Deluxe,2.49,340,"8814 Hwy 20 W, Madison, AL, 35758, US"
324,Jr. Cheeseburger,1.99,290,"8814 Hwy 20 W, Madison, AL, 35758, US"
325,Double Stack™,3.19,410,"8814 Hwy 20 W, Madison, AL, 35758, US"
326,Jr. Hamburger,1.59,250,"8814 Hwy 20 W, Madison, AL, 35758, US"
327,French Fries,1.79-2.99,210-470,"8814 Hwy 20 W, Madison, AL, 35758, US"
328,Queso Fries,2.69,390,"8814 Hwy 20 W, Madison, AL, 35758, US"
329,Baconator Fries,3.69,460,"8814 Hwy 20 W, Madison, AL, 35758, US"
330,Chili Cheese Fries,3.69,520,"8814 Hwy 20 W, Madison, AL, 35758, US"
331,Cheese Fries,2.69,470,"8814 Hwy 20 W, Madison, AL, 35758, US"
332,Chili,2.99/3.99,240/340,"8814 Hwy 20 W, Madison, AL, 35758, US"
333,Sour Cream and Chive Baked Potato,2.79,310,"8814 Hwy 20 W, Madison, AL, 35758, US"
334,Plain Baked Potato,2.59,270,"8814 Hwy 20 W, Madison, AL, 35758, US"
335,Bacon Cheese Baked Potato,4.19,440,"8814 Hwy 20 W, Madison, AL, 35758, US"
336,Chili & Cheese Baked Potato,4.19,500,"8814 Hwy 20 W, Madison, AL, 35758, US"
337,Cheese Baked Potato,3.69,450,"8814 Hwy 20 W, Madison, AL, 35758, US"
338,Apple Bites,1.59,35,"8814 Hwy 20 W, Madison, AL, 35758, US"
339,6 PC. Crispy Chicken Nuggets,2.49,270,"8814 Hwy 20 W, Madison, AL, 35758, US"
340,4 PC. Crispy Chicken Nuggets,1.69,180,"8814 Hwy 20 W, Madison, AL, 35758, US"
341,6 PC. Spicy Chicken Nuggets,2.49,280,"8814 Hwy 20 W, Madison, AL, 35758, US"
342,4 PC. Spicy Chicken Nuggets,1.69,190,"8814 Hwy 20 W, Madison, AL, 35758, US"
343,Pretzel Baconator®,8.69,"1,050","2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
344,Loaded Nacho Single Cheeseburger,6.69,710,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
345,Loaded Nacho Double Cheeseburger,7.69,980,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
346,Loaded Nacho Triple Cheeseburger,8.69,"1,280","2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
347,Dave's Single®,5.79,590,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
348,Dave's Double®,6.79,860,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
349,Dave's Triple®,7.79,"1,160","2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
350,Baconator®,7.69,960,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
351,Son of Baconator®,5.99,630,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
352,Big Bacon Classic®,6.39,650,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
353,Big Bacon Classic® Double,7.39,910,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
354,Big Bacon Classic Triple,8.39,"1,220","2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
355,Bacon Double Stack,3.69,440,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
356,Jr. Bacon Cheeseburger,3.19,370,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
357,Jr. Cheeseburger Deluxe,2.49,340,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
358,Jr. Cheeseburger,1.99,290,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
359,Double Stack™,3.19,410,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
360,Jr. Hamburger,1.59,250,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
361,French Fries,1.79-2.99,210-470,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
362,Queso Fries,2.69,390,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
363,Baconator Fries,3.69,460,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
364,Chili Cheese Fries,3.69,520,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
365,Cheese Fries,2.69,470,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
366,Chili,2.99/3.99,240/340,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
367,Sour Cream and Chive Baked Potato,2.79,310,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
368,Plain Baked Potato,2.59,270,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
369,Bacon Cheese Baked Potato,4.19,440,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
370,Chili & Cheese Baked Potato,4.19,500,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
371,Cheese Baked Potato,3.69,450,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
372,Apple Bites,1.59,35,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
373,6 PC. Crispy Chicken Nuggets,2.49,270,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
374,4 PC. Crispy Chicken Nuggets,1.69,180,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
375,6 PC. Spicy Chicken Nuggets,2.49,280,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
376,4 PC. Spicy Chicken Nuggets,1.69,190,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
377,Pretzel Baconator®,8.99,"1,050","959 Government Blvd, Mobile, AL, 36604, US"
378,Loaded Nacho Single Cheeseburger,6.29,710,"959 Government Blvd, Mobile, AL, 36604, US"
379,Loaded Nacho Double Cheeseburger,7.59,980,"959 Government Blvd, Mobile, AL, 36604, US"
380,Loaded Nacho Triple Cheeseburger,8.89,"1,280","959 Government Blvd, Mobile, AL, 36604, US"
381,Dave's Single®,5.39,590,"959 Government Blvd, Mobile, AL, 36604, US"
382,Dave's Double®,6.69,860,"959 Government Blvd, Mobile, AL, 36604, US"
383,Dave's Triple®,7.99,"1,160","959 Government Blvd, Mobile, AL, 36604, US"
384,Baconator®,7.99,960,"959 Government Blvd, Mobile, AL, 36604, US"
385,Son of Baconator®,5.69,630,"959 Government Blvd, Mobile, AL, 36604, US"
386,Big Bacon Classic®,6.59,650,"959 Government Blvd, Mobile, AL, 36604, US"
387,Big Bacon Classic® Double,7.79,920,"959 Government Blvd, Mobile, AL, 36604, US"
388,Big Bacon Classic Triple,8.99,"1,220","959 Government Blvd, Mobile, AL, 36604, US"
389,Bacon Double Stack,4.19,440,"959 Government Blvd, Mobile, AL, 36604, US"
390,Jr. Bacon Cheeseburger,3.59,370,"959 Government Blvd, Mobile, AL, 36604, US"
391,Jr. Cheeseburger Deluxe,2.59,350,"959 Government Blvd, Mobile, AL, 36604, US"
392,Jr. Cheeseburger,2.39,290,"959 Government Blvd, Mobile, AL, 36604, US"
393,Double Stack™,3.59,410,"959 Government Blvd, Mobile, AL, 36604, US"
394,Jr. Hamburger,2.19,250,"959 Government Blvd, Mobile, AL, 36604, US"
395,French Fries,1.19-3.39,210-470,"959 Government Blvd, Mobile, AL, 36604, US"
396,Queso Fries,3.29,390,"959 Government Blvd, Mobile, AL, 36604, US"
397,Baconator Fries,3.59,460,"959 Government Blvd, Mobile, AL, 36604, US"
398,Chili Cheese Fries,3.59,520,"959 Government Blvd, Mobile, AL, 36604, US"
399,Cheese Fries,3.29,470,"959 Government Blvd, Mobile, AL, 36604, US"
400,Chili,2.79/3.59,240/340,"959 Government Blvd, Mobile, AL, 36604, US"
401,Sour Cream and Chive Baked Potato,2.69,310,"959 Government Blvd, Mobile, AL, 36604, US"
402,Plain Baked Potato,2.49,270,"959 Government Blvd, Mobile, AL, 36604, US"
403,Bacon Cheese Baked Potato,3.99,440,"959 Government Blvd, Mobile, AL, 36604, US"
404,Chili & Cheese Baked Potato,3.99,500,"959 Government Blvd, Mobile, AL, 36604, US"
405,Cheese Baked Potato,3.49,450,"959 Government Blvd, Mobile, AL, 36604, US"
406,Apple Bites,0.99,35,"959 Government Blvd, Mobile, AL, 36604, US"
407,6 PC. Crispy Chicken Nuggets,3.19,270,"959 Government Blvd, Mobile, AL, 36604, US"
408,4 PC. Crispy Chicken Nuggets,2.39,180,"959 Government Blvd, Mobile, AL, 36604, US"
409,6 PC. Spicy Chicken Nuggets,3.19,280,"959 Government Blvd, Mobile, AL, 36604, US"
410,4 PC. Spicy Chicken Nuggets,2.39,190,"959 Government Blvd, Mobile, AL, 36604, US"
411,Pretzel Baconator®,8.99,"1,050","3113 Airport Blvd., Mobile, AL, 36606, US"
412,Loaded Nacho Single Cheeseburger,6.29,710,"3113 Airport Blvd., Mobile, AL, 36606, US"
413,Loaded Nacho Double Cheeseburger,7.59,980,"3113 Airport Blvd., Mobile, AL, 36606, US"
414,Loaded Nacho Triple Cheeseburger,8.89,"1,280","3113 Airport Blvd., Mobile, AL, 36606, US"
415,Dave's Single®,5.39,590,"3113 Airport Blvd., Mobile, AL, 36606, US"
416,Dave's Double®,6.69,860,"3113 Airport Blvd., Mobile, AL, 36606, US"
417,Dave's Triple®,7.99,"1,160","3113 Airport Blvd., Mobile, AL, 36606, US"
418,Baconator®,7.99,960,"3113 Airport Blvd., Mobile, AL, 36606, US"
419,Son of Baconator®,5.69,630,"3113 Airport Blvd., Mobile, AL, 36606, US"
420,Big Bacon Classic®,6.59,650,"3113 Airport Blvd., Mobile, AL, 36606, US"
421,Big Bacon Classic® Double,7.79,920,"3113 Airport Blvd., Mobile, AL, 36606, US"
422,Big Bacon Classic Triple,8.99,"1,220","3113 Airport Blvd., Mobile, AL, 36606, US"
423,Bacon Double Stack,4.19,440,"3113 Airport Blvd., Mobile, AL, 36606, US"
424,Jr. Bacon Cheeseburger,3.59,370,"3113 Airport Blvd., Mobile, AL, 36606, US"
425,Jr. Cheeseburger Deluxe,2.59,350,"3113 Airport Blvd., Mobile, AL, 36606, US"
426,Jr. Cheeseburger,2.39,290,"3113 Airport Blvd., Mobile, AL, 36606, US"
427,Double Stack™,3.59,410,"3113 Airport Blvd., Mobile, AL, 36606, US"
428,Jr. Hamburger,2.19,250,"3113 Airport Blvd., Mobile, AL, 36606, US"
429,French Fries,1.19-3.39,210-470,"3113 Airport Blvd., Mobile, AL, 36606, US"
430,Queso Fries,3.29,390,"3113 Airport Blvd., Mobile, AL, 36606, US"
431,Baconator Fries,3.59,460,"3113 Airport Blvd., Mobile, AL, 36606, US"
432,Chili Cheese Fries,3.59,520,"3113 Airport Blvd., Mobile, AL, 36606, US"
433,Cheese Fries,3.29,470,"3113 Airport Blvd., Mobile, AL, 36606, US"
434,Chili,2.79/3.59,240/340,"3113 Airport Blvd., Mobile, AL, 36606, US"
435,Sour Cream and Chive Baked Potato,2.69,310,"3113 Airport Blvd., Mobile, AL, 36606, US"
436,Plain Baked Potato,2.49,270,"3113 Airport Blvd., Mobile, AL, 36606, US"
437,Bacon Cheese Baked Potato,3.99,440,"3113 Airport Blvd., Mobile, AL, 36606, US"
438,Chili & Cheese Baked Potato,3.99,500,"3113 Airport Blvd., Mobile, AL, 36606, US"
439,Cheese Baked Potato,3.49,450,"3113 Airport Blvd., Mobile, AL, 36606, US"
440,Apple Bites,0.99,35,"3113 Airport Blvd., Mobile, AL, 36606, US"
441,6 PC. Crispy Chicken Nuggets,3.19,270,"3113 Airport Blvd., Mobile, AL, 36606, US"
442,4 PC. Crispy Chicken Nuggets,2.39,180,"3113 Airport Blvd., Mobile, AL, 36606, US"
443,6 PC. Spicy Chicken Nuggets,3.19,280,"3113 Airport Blvd., Mobile, AL, 36606, US"
444,4 PC. Spicy Chicken Nuggets,2.39,190,"3113 Airport Blvd., Mobile, AL, 36606, US"
445,Pretzel Baconator®,8.99,"1,050","3464 Springhill Ave, Mobile, AL, 36608, US"
446,Loaded Nacho Single Cheeseburger,6.29,710,"3464 Springhill Ave, Mobile, AL, 36608, US"
447,Loaded Nacho Double Cheeseburger,7.59,980,"3464 Springhill Ave, Mobile, AL, 36608, US"
448,Loaded Nacho Triple Cheeseburger,8.89,"1,280","3464 Springhill Ave, Mobile, AL, 36608, US"
449,Dave's Single®,5.39,590,"3464 Springhill Ave, Mobile, AL, 36608, US"
450,Dave's Double®,6.69,860,"3464 Springhill Ave, Mobile, AL, 36608, US"
451,Dave's Triple®,7.99,"1,160","3464 Springhill Ave, Mobile, AL, 36608, US"
452,Baconator®,7.99,960,"3464 Springhill Ave, Mobile, AL, 36608, US"
453,Son of Baconator®,5.69,630,"3464 Springhill Ave, Mobile, AL, 36608, US"
454,Big Bacon Classic®,6.59,650,"3464 Springhill Ave, Mobile, AL, 36608, US"
455,Big Bacon Classic® Double,7.79,920,"3464 Springhill Ave, Mobile, AL, 36608, US"
456,Big Bacon Classic Triple,8.99,"1,220","3464 Springhill Ave, Mobile, AL, 36608, US"
457,Bacon Double Stack,4.19,440,"3464 Springhill Ave, Mobile, AL, 36608, US"
458,Jr. Bacon Cheeseburger,3.59,370,"3464 Springhill Ave, Mobile, AL, 36608, US"
459,Jr. Cheeseburger Deluxe,2.59,350,"3464 Springhill Ave, Mobile, AL, 36608, US"
460,Jr. Cheeseburger,2.39,290,"3464 Springhill Ave, Mobile, AL, 36608, US"
461,Double Stack™,3.59,410,"3464 Springhill Ave, Mobile, AL, 36608, US"
462,Jr. Hamburger,2.19,250,"3464 Springhill Ave, Mobile, AL, 36608, US"
463,French Fries,1.19-3.39,210-470,"3464 Springhill Ave, Mobile, AL, 36608, US"
464,Queso Fries,3.29,390,"3464 Springhill Ave, Mobile, AL, 36608, US"
465,Baconator Fries,3.59,460,"3464 Springhill Ave, Mobile, AL, 36608, US"
466,Chili Cheese Fries,3.59,520,"3464 Springhill Ave, Mobile, AL, 36608, US"
467,Cheese Fries,3.29,470,"3464 Springhill Ave, Mobile, AL, 36608, US"
468,Family Chili,10.49,"1,100","3464 Springhill Ave, Mobile, AL, 36608, US"
469,Chili,2.79/3.59,240/340,"3464 Springhill Ave, Mobile, AL, 36608, US"
470,Sour Cream and Chive Baked Potato,2.69,310,"3464 Springhill Ave, Mobile, AL, 36608, US"
471,Plain Baked Potato,2.49,270,"3464 Springhill Ave, Mobile, AL, 36608, US"
472,Bacon Cheese Baked Potato,3.99,440,"3464 Springhill Ave, Mobile, AL, 36608, US"
473,Chili & Cheese Baked Potato,3.99,500,"3464 Springhill Ave, Mobile, AL, 36608, US"
474,Cheese Baked Potato,3.49,450,"3464 Springhill Ave, Mobile, AL, 36608, US"
475,Apple Bites,0.99,35,"3464 Springhill Ave, Mobile, AL, 36608, US"
476,6 PC. Crispy Chicken Nuggets,3.19,270,"3464 Springhill Ave, Mobile, AL, 36608, US"
477,4 PC. Crispy Chicken Nuggets,2.39,180,"3464 Springhill Ave, Mobile, AL, 36608, US"
478,6 PC. Spicy Chicken Nuggets,3.19,280,"3464 Springhill Ave, Mobile, AL, 36608, US"
479,4 PC. Spicy Chicken Nuggets,2.39,190,"3464 Springhill Ave, Mobile, AL, 36608, US"
480,Pretzel Baconator®,9.09,"1,050","615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
481,Dave's Single®,5.69,590,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
482,Dave's Double®,6.99,860,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
483,Dave's Triple®,8.29,"1,160","615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
484,Baconator®,8.09,960,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
485,Son of Baconator®,6.09,630,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
486,Big Bacon Classic®,6.59,650,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
487,Big Bacon Classic® Double,7.89,920,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
488,Big Bacon Classic Triple,9.19,"1,220","615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
489,Bacon Double Stack,4.09,440,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
490,Jr. Bacon Cheeseburger,3.59,370,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
491,Jr. Cheeseburger Deluxe,2.79,350,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
492,Jr. Cheeseburger,2.39,290,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
493,Double Stack™,3.59,410,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
494,Jr. Hamburger,1.99,250,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
495,French Fries,1.69-3.49,210-470,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
496,Baconator Fries,3.99,460,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
497,Chili Cheese Fries,3.99,520,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
498,Cheese Fries,3.69,470,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
499,Family Chili,11.99,"1,100","615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
500,Chili,2.99/3.99,240/340,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
501,Sour Cream and Chive Baked Potato,3.09,310,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
502,Plain Baked Potato,2.89,270,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
503,Bacon Cheese Baked Potato,4.39,440,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
504,Chili & Cheese Baked Potato,4.39,500,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
505,Cheese Baked Potato,3.69,450,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
506,Apple Bites,1.99,35,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
507,6 PC. Crispy Chicken Nuggets,2.89,270,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
508,4 PC. Crispy Chicken Nuggets,1.99,180,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
509,6 PC. Spicy Chicken Nuggets,2.89,280,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
510,4 PC. Spicy Chicken Nuggets,1.99,190,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
511,Pretzel Baconator®,8.99,"1,050","427 MORELAND S.E., ATLANTA, GA, 30316, US"
512,Dave's Single®,5.69,590,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
513,Dave's Double®,6.89,860,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
514,Dave's Triple®,8.09,"1,160","427 MORELAND S.E., ATLANTA, GA, 30316, US"
515,Baconator®,7.99,960,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
516,Son of Baconator®,6.19,630,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
517,Big Bacon Classic®,6.59,650,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
518,Big Bacon Classic® Double,7.79,910,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
519,Big Bacon Classic Triple,8.99,"1,220","427 MORELAND S.E., ATLANTA, GA, 30316, US"
520,Bacon Double Stack,4.09,440,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
521,Jr. Bacon Cheeseburger,3.59,370,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
522,Jr. Cheeseburger Deluxe,2.79,340,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
523,Jr. Cheeseburger,2.39,290,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
524,Double Stack™,3.59,410,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
525,Jr. Hamburger,1.99,250,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
526,French Fries,1.69-3.49,210-470,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
527,Baconator Fries,4.19,460,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
528,Cheese Fries,3.99,470,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
529,Chili,2.99/3.99,240/340,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
530,Sour Cream and Chive Baked Potato,3.09,310,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
531,Plain Baked Potato,2.89,270,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
532,Bacon Cheese Baked Potato,4.49,440,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
533,Cheese Baked Potato,4.09,450,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
534,Apple Bites,0.99,35,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
535,6 PC. Crispy Chicken Nuggets,2.89,270,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
536,4 PC. Crispy Chicken Nuggets,1.99,180,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
537,6 PC. Spicy Chicken Nuggets,2.89,280,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
538,4 PC. Spicy Chicken Nuggets,1.99,190,"427 MORELAND S.E., ATLANTA, GA, 30316, US"
539,Pretzel Baconator®,8.99,"1,050","1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
540,Dave's Single®,5.69,590,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
541,Dave's Double®,6.89,860,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
542,Dave's Triple®,8.09,"1,160","1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
543,Baconator®,7.99,960,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
544,Son of Baconator®,6.19,630,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
545,Big Bacon Classic®,6.59,650,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
546,Big Bacon Classic® Double,7.79,910,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
547,Big Bacon Classic Triple,8.99,"1,220","1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
548,Bacon Double Stack,4.09,440,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
