,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,restaurant_rating first,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
739,The Habit,"5437 sunrise blvd, citrus heights, ca, 95610, us",11.746883116883124,8.74,10.890472216127012,4.6,77,900+,9.74,18.24,8.61,7.49,4.74,,ca,95610,Sacramento,2024-05-14,1,1,1,0
740,McDonald,"777 story rd, san jose, ca, 95122, us",5.996209677419364,4.19,4.6562496317803586,4.6,143,500+,7.39,11.99,4.19,3.29,5.09,,ca,95122,Santa Clara,2024-05-14,1,1,1,0
741,Jack in the Box,"1841 story road, san jose, ca, 95122, us",7.585723684210509,6.74,3.8264220958002713,4.4,304,900+,5.61,11.73,3.24,2.86,4.49,,ca,95122,Santa Clara,2024-05-14,1,1,1,0
742,Burger King,"1030 mclaughlin ave., san jose, ca, 95122, us",8.235459770114947,6.59,6.208490993856345,4.5,174,500+,9.23,15.58,2.63,4.77,4.31,,ca,95122,Santa Clara,2024-05-14,1,1,1,0
743,McDonald,"780 quintana rd, morro bay, ca, 93442, us",6.022424242424243,4.69,4.566879466598894,4.6,149,250+,7.19,12.83,3.89,3.49,5.29,,ca,93442,San Luis Obispo,2024-05-14,1,1,1,0
744,McDonald,"800 market st, oakland, california 94607, oakland, ca, 94607-3116, us",5.778759124087591,4.39,4.526604154943906,4.4,151,2,7.39,12.59,3.49,4.19,4.89,,ca,94607,Alameda,2024-05-14,1,1,1,0
745,McDonald,"800 riverpoint dr, west sacramento, ca, 95605, us",8.183517241379317,4.99,8.472198308629059,4.6,165,410+,7.89,12.99,3.59,3.39,4.79,,ca,95605,Yolo,2024-05-14,1,1,1,0
746,Jack in the Box,"775 harbor pointe place, west sacramento, ca, 95605, us",8.823523489932871,8.11,4.336839925341817,4.547986577181208,298,600+,7.49,14.6,4.11,3.74,4.99,,ca,95605,Yolo,2024-05-14,1,1,1,0
747,Burger King,"763 ikea ct #120, west sacramento, ca, 95605, us",8.133414634146343,5.890000000000001,6.304756860655369,4.3,82,280+,9.09,15.85,2.69,4.79,4.93,,ca,95605,Yolo,2024-05-14,1,1,1,0
748,Five Guys,"768 ikea ct., suite 120, west sacramento, ca, 95605, us",9.908620689655173,10.07,3.7072675355659985,4.7,29,440+,15.47,,12.47,11.15,8.75,,ca,95605,Yolo,2024-05-14,1,1,1,0
749,McDonald,"801 oakdale ave, modesto, ca, 95355, us",8.698285714285733,5.24,10.390976301089129,4.2,157,480+,7.69,14.79,4.09,3.69,5.49,,ca,95355,Stanislaus,2024-05-14,1,1,1,0
750,Jack in the Box,"900 oakdale rd, modesto, ca, 95355, us",8.858823529411765,8.11,4.324515151511846,4.3,153,410+,7.49,14.6,4.11,3.74,4.99,,ca,95355,Stanislaus,2024-05-14,1,1,1,0
751,Carls Jr,"1600 oakdale rd, modesto, ca, 95355, us",8.68867924528302,7.17,4.220679565124086,4.4,87,310+,9.89,0.0,6.39,,5.19,,ca,95355,Stanislaus,2024-05-14,1,1,1,0
752,McDonald,"8220 calvine rd., sacramento, ca, 95828, us",8.88909774436091,5.29,10.624341356579372,4.5,150,350+,7.69,14.79,4.09,3.69,5.49,,ca,95828,Sacramento,2024-05-14,1,1,1,0
753,McDonald,"8361 sheldon road, suite 100, elk grove, ca, 95624, us",8.918421052631588,5.69,10.620866951438488,4.6,150,230+,7.69,14.79,4.09,3.69,5.49,,ca,95624,Sacramento,2024-05-14,1,1,1,0
754,McDonald,"8710, elk grove, ca, 95624, us",8.828540145985412,5.29,10.475074449861456,4.5,155,460+,7.69,14.79,4.09,3.69,5.49,,ca,95624,Sacramento,2024-05-14,1,1,1,0
755,Jack in the Box,"9179 elk grove florin road, elk grove, ca, 95624, us",9.422621359223283,8.43,4.8523680458872525,4.6,309,380+,7.49,14.6,4.11,3.74,4.99,,ca,95624,Sacramento,2024-05-14,1,1,1,0
756,Jack in the Box,"9620 e stockton blvd, elk grove, ca, 95624, us",8.416714975845371,7.175000000000001,4.207465567690638,4.5,414,330+,6.61,13.48,3.61,3.36,4.99,,ca,95624,Sacramento,2024-05-14,1,1,1,0
757,Wendy,"8871 bond road, elk grove, ca, 95624, us",7.311153846153843,5.734999999999999,4.463035209812228,,89,370+,9.02,0.0,3.89,3.53,0.0,4.3,ca,95624,Sacramento,2024-05-14,1,1,1,0
758,Burger King,"9181 east stockton boulevard, elk grove, ca, 95624, us",8.13482954545456,5.99,6.154194336019194,4.093181818181818,176,140+,9.09,15.85,3.59,4.79,4.99,,ca,95624,Sacramento,2024-05-14,1,1,1,0
759,McDonald,"8660 sierra college blvd, roseville, ca, 95661, us",7.933793103448283,5.84,8.093482121667135,4.6,135,170+,8.39,13.99,3.89,3.69,5.37,,ca,95661,Placer,2024-05-14,1,1,1,0
760,Jack in the Box,"1923 douglas blvd, roseville, ca, 95661, us",8.923719912472624,8.24,4.310021469570575,4.2,457,300+,7.49,14.6,4.11,3.74,4.99,,ca,95661,Placer,2024-05-14,1,1,1,0
761,Jack in the Box,"8655 auburn blvd, roseville, ca, 95661, us",8.950130718954247,8.11,4.296209909996911,4.1,153,190+,7.49,14.6,4.11,3.74,4.99,,ca,95661,Placer,2024-05-14,1,1,1,0
762,Burger King,"1300 east, roseville, ca, 95661, us",9.764545454545466,8.09,6.396903176376355,4.5,176,100+,10.19,17.89,4.39,5.79,5.49,,ca,95661,Placer,2024-05-14,1,1,1,0
763,Five Guys,"8620 sierra college blvd., roseville, ca, 95661, us",9.908620689655173,10.07,3.707267535565998,4.7,29,410+,15.47,,12.47,11.15,8.75,,ca,95661,Placer,2024-05-14,1,1,1,0
764,McDonald,"879 hopper ave, santa rosa, ca, 95403, us",6.50679389312978,4.89,4.3391199845086925,4.6,156,240+,8.39,13.29,3.99,3.49,4.99,,ca,95403,Sonoma,2024-05-14,1,1,1,0
765,Jack in the Box,"1004 steele ln, santa rosa, ca, 95403, us",8.221478873239407,7.11,4.2139504979116005,4.4,284,700+,6.86,13.73,4.11,3.74,4.99,,ca,95403,Sonoma,2024-05-14,1,1,1,0
766,Jack in the Box,"3086 marlow rd, santa rosa, ca, 95403, us",8.795689655172396,7.86,4.12756574837208,4.5,290,500+,7.24,14.1,3.99,3.61,5.36,,ca,95403,Sonoma,2024-05-14,1,1,1,0
767,Five Guys,"2280 mendocino ave. b-5, santa rosa, ca, 95403, us",9.274444444444448,9.59,3.3766489341788786,4.6,27,800+,14.39,,11.39,10.19,7.55,,ca,95403,Sonoma,2024-05-14,1,1,1,0
768,McDonald,"900 9th st, modesto, ca, 95354, us",8.513333333333339,5.39,9.051645194417613,4.4,162,270+,8.29,13.69,4.49,4.19,5.69,,ca,95354,Stanislaus,2024-05-14,1,1,1,0
769,Jack in the Box,"1624 j street, modesto, ca, 95354, us",8.885290322580643,8.11,4.303247732207042,4.2,155,230+,7.49,14.6,4.11,3.74,4.99,,ca,95354,Stanislaus,2024-05-14,1,1,1,0
770,McDonald,"901 n carpenter rd, modesto, ca, 95358, us",8.494932432432439,5.39,9.023771796087663,4.3,163,120+,8.29,13.69,4.49,4.19,5.69,,ca,95358,Stanislaus,2024-05-14,1,1,1,0
771,Carls Jr,"118 e whitmore ave, modesto, ca, 95358, us",8.092933333333335,6.6,4.241681670700379,4.2,109,39,9.89,0.0,6.39,,5.19,,ca,95358,Stanislaus,2024-05-14,1,1,1,0
772,McDonald,"9725 callabridge ct, charlotte, nc, 28216, us",6.2736363636363714,4.19,5.368540695673447,4.3,151,1,6.49,12.89,2.99,2.59,3.79,,nc,28216,Mecklenburg,2024-05-14,1,1,1,0
773,McDonald,"981 lakeville hwy, petaluma, ca, 94952, us",6.062093023255831,4.69,4.106413526833626,4.7,294,420+,8.69,14.79,4.19,3.79,5.69,,ca,94952,Marin,2024-05-14,1,1,1,0
774,Jack in the Box,"837 e washington st, petaluma, ca, 94952, us",9.455728476821179,8.36,4.727152787455046,4.6,302,310+,7.74,14.6,4.24,3.74,4.99,,ca,94952,Marin,2024-05-14,1,1,1,0
775,Wendy,"500 e washington st, petaluma, ca, 94952, us",4.733137254901961,3.69,2.520368390592602,,168,410+,6.49,0.0,2.49,2.19,0.0,4.6,ca,94952,Marin,2024-05-14,1,1,1,0
776,Five Guys,"401 kenilworth drive, petaluma, ca, 94952, us",9.734000000000004,9.83,3.0738744281443897,4.7,25,500+,14.39,,11.39,10.19,7.55,,ca,94952,Marin,2024-05-14,1,1,1,0
777,McDonald,"990 alamo dr, vacaville, ca, 95687, us",8.698601398601399,5.49,9.602169670422334,4.5,163,330+,8.49,12.99,3.59,3.49,5.29,,ca,95687,Solano,2024-05-14,1,1,1,0
778,Jack in the Box,"1035 alamo dr, vacaville, ca, 95687, us",9.081615120274883,8.24,4.260379660127859,4.6,291,360+,7.74,14.85,4.61,4.11,5.99,,ca,95687,Solano,2024-05-14,1,1,1,0
779,Sonic,"151 bella vista road, vacaville, ca, 95687, us",5.659999999999997,4.79,3.129009427918043,4.3,85,350+,9.47,0.0,4.79,,0.0,,ca,95687,Solano,2024-05-14,1,1,1,0
780,McDonald,"chester &amp; brundage, bakersfield, ca, 93304, us",5.805118110236227,4.29,3.97478863225321,4.4,142,800+,7.49,11.89,3.99,3.09,5.19,,ca,93304,Kern,2024-05-14,1,1,1,0
781,Jack in the Box,"1200 oak street, bakersfield, ca, 93304, us",8.703389261744945,7.800000000000001,4.12994169192213,4.1,298,370+,7.49,13.73,4.11,3.74,5.36,,ca,93304,Kern,2024-05-14,1,1,1,0
782,Burger King,"2508 white lane, bakersfield, ca, 93304, us",5.317264150943397,4.54,2.6602002098788318,4.447191011235955,178,700+,9.18,0.0,3.24,4.83,4.8,,ca,93304,Kern,2024-05-14,1,1,1,0
783,Carls Jr,"2400 white ln, bakersfield, ca, 93304, us",11.3064705882353,11.21,5.549254471576466,4.6,91,450+,8.63,14.44,6.44,,4.89,,ca,93304,Kern,2024-05-14,1,1,1,0
784,Carls Jr,"2412 ming ave, bakersfield, ca, 93304, us",11.3064705882353,11.21,5.549254471576466,4.3,91,160+,8.63,14.44,6.44,,4.89,,ca,93304,Kern,2024-05-14,1,1,1,0
785,Five Guys,"2701 ming ave, bakersfield, ca, 93304, us",10.393214285714285,11.035,3.774342945251179,4.7,56,160+,15.83,,12.83,11.39,8.87,,ca,93304,Kern,2024-05-14,1,1,1,0
786,McDonald,"mission blvd, santa rosa, ca, 95409, us",6.626363636363648,4.89,4.415730708042603,4.7,158,460+,8.39,13.29,3.99,3.49,4.99,,ca,95409,Sonoma,2024-05-14,1,1,1,0
787,Burger King,"56 mission circle, santa rosa, ca, 95409, us",8.515531914893618,6.79,5.943645026953429,4.4,94,340+,9.69,15.25,4.19,4.33,5.09,,ca,95409,Sonoma,2024-05-14,1,1,1,0
788,Jack in the Box,"10 union ave, bakersfield, ca, 93307, us",8.640636042402804,7.74,4.115463592944218,4.3462897526501765,283,390+,7.49,13.73,4.11,3.74,5.36,,ca,93307,Kern,2024-05-14,1,1,1,0
789,Jack in the Box,"1003 east california avenue, bakersfield, ca, 93307, us",10.2889597315436,9.11,5.499784735725395,4.748657718120805,298,70,9.11,18.35,4.99,4.74,5.99,,ca,93307,Kern,2024-05-14,1,1,1,0
790,Jack in the Box,"147 s oswell st, bakersfield, ca, 93307, us",8.718432835820897,7.615,4.283233862412352,4.5,134,390+,7.49,13.73,4.11,3.74,5.36,,ca,93307,Kern,2024-05-14,1,1,1,0
791,Wendy,"2150 panama lane, bakersfield, ca, 93307, us",6.8278,5.36,3.4435843477400114,,85,500+,9.14,0.0,3.65,3.16,0.0,4.5,ca,93307,Kern,2024-05-14,1,1,1,0
792,Carls Jr,"101 s union ave, bakersfield, ca, 93307, us",11.318705882352944,11.08,5.564224651496227,4.45,182,250+,8.89,14.44,6.44,,5.02,,ca,93307,Kern,2024-05-14,1,1,1,0
793,Jack in the Box,"107 west american canyon road, american canyon, ca, 94503, us",8.749391891891873,8.11,4.1440558580367695,4.5,296,290+,6.24,12.85,4.24,3.74,5.11,,ca,94503,Napa,2024-05-14,1,1,1,0
794,Sonic,"6055 main street, american canyon, ca, 94503, us",5.749999999999997,4.79,3.1268496240511108,4.4,84,350+,9.47,0.0,4.79,,0.0,,ca,94503,Napa,2024-05-14,1,1,1,0
795,Jack in the Box,"1115 w la cadena dr, riverside, ca, 92501, us",8.481853146853117,7.49,4.250650512877997,4.553496503496503,286,350+,7.86,14.85,3.74,3.49,4.99,,ca,92501,Riverside,2024-05-14,1,1,1,0
796,Jack in the Box,"3434 14th st, riverside, ca, 92501, us",8.422673611111081,7.49,4.240181567669433,4.5,288,470+,7.86,14.85,3.74,3.49,4.99,,ca,92501,Riverside,2024-05-14,1,1,1,0
797,Jack in the Box,"1205 broadway st, redwood city, ca, 94063, us",8.53784893267643,7.74,4.360746400103171,4.52495894909688,609,390+,6.61,13.35,3.99,3.61,4.99,,ca,94063,San Mateo,2024-05-14,1,1,1,0
798,Wendy,"1852 el camino real, redwood city, ca, 94063, us",7.75326923076923,5.82,4.6043945234433155,,87,500+,10.07,0.0,4.14,3.65,0.0,4.6,ca,94063,San Mateo,2024-05-14,1,1,1,0
799,Burger King,"2102 middlefield road, redwood city, ca, 94063, us",8.582967032967044,7.19,5.942782397605248,4.5,91,500+,8.29,14.99,4.09,5.29,3.59,,ca,94063,San Mateo,2024-05-14,1,1,1,0
800,Burger King,"575 el camino real, redwood city, ca, 94063, us",8.582967032967044,7.19,5.942782397605248,4.2,91,250+,8.29,14.99,4.09,5.29,3.59,,ca,94063,San Mateo,2024-05-14,1,1,1,0
801,The Habit,"1111 el camino real, redwood city, ca, 94063, us",11.847692307692315,8.99,10.925673120503593,4.7,78,1,9.74,18.24,8.61,7.49,4.74,,ca,94063,San Mateo,2024-05-14,1,1,1,0
802,Five Guys,"801 middlefield road, redwood city, ca, 94063, us",9.072758620689656,9.59,3.6029096446140954,4.7,29,1,14.75,,11.39,10.31,7.55,,ca,94063,San Mateo,2024-05-14,1,1,1,0
803,Jack in the Box,"1301 camden ave., campbell, ca, 95008, us",8.416875000000008,7.49,4.21534357844945,4.5,144,700+,7.24,13.85,4.11,3.99,4.99,,ca,95008,Santa Clara,2024-05-14,1,1,1,0
804,Burger King,"49 west hamilton avenue, campbell, ca, 95008, us",8.75,6.75,6.446940027197841,4.6,84,500+,10.29,17.54,3.59,5.39,5.99,,ca,95008,Santa Clara,2024-05-14,1,1,1,0
805,The Habit,"2000 s bascom ave, campbell, ca, 95008, us",11.847692307692315,8.99,10.925673120503593,4.4,78,900+,9.74,18.24,8.61,7.49,4.74,,ca,95008,Santa Clara,2024-05-14,1,1,1,0
806,Jack in the Box,"13137 main street, hesperia, ca, 92345, us",8.250000000000004,7.49,4.132491937123361,4.5,154,900+,7.49,13.49,4.11,3.74,5.24,,ca,92345,San Bernardino,2024-05-14,1,1,1,0
807,Wendy,"13342 main street, hesperia, ca, 92345, us",6.200399999999995,5.23,2.977148273096253,,85,280+,7.92,0.0,3.65,2.79,0.0,4.5,ca,92345,San Bernardino,2024-05-14,1,1,1,0
808,Wendy,"17375 main street, hesperia, ca, 92345, us",6.200399999999995,5.23,2.9771482730962533,,85,440+,7.92,0.0,3.65,2.79,0.0,4.4,ca,92345,San Bernardino,2024-05-14,1,1,1,0
809,Burger King,"17021 main street, hesperia, ca, 92345, us",8.69278481012659,6.49,6.224029167691585,4.6,79,77,10.39,15.29,3.39,5.39,4.89,,ca,92345,San Bernardino,2024-05-14,1,1,1,0
810,Carls Jr,"15669 main st, hesperia, ca, 92345, us",6.72461538461538,5.890000000000001,3.049961198705562,4.7,92,500+,7.79,0.0,4.79,,3.59,,ca,92345,San Bernardino,2024-05-14,1,1,1,0
811,Jack in the Box,"14395, san pablo, ca, 94806, us",8.743065693430639,7.86,4.176133101544511,4.3,274,1,6.86,13.6,4.11,3.74,4.99,,ca,94806,Contra Costa,2024-05-14,1,1,1,0
812,Jack in the Box,"50 san pablo towne ctr, san pablo, ca, 94806, us",8.699041095890406,7.86,4.117122170996856,4.2,146,600+,7.24,14.1,3.99,3.61,5.36,,ca,94806,Contra Costa,2024-05-14,1,1,1,0
813,Jack in the Box,"14515 mojave dr., victorville, ca, 92394, us",8.248068965517247,7.49,4.216020070709233,4.4,145,1,7.49,13.49,4.11,3.74,5.24,,ca,92394,San Bernardino,2024-05-14,1,1,1,0
814,Carls Jr,"15227 hook blvd, victorville, ca, 92394, us",11.666363636363634,11.6,5.974292309139328,4.5,94,270+,8.63,15.47,6.44,,3.86,,ca,92394,San Bernardino,2024-05-14,1,1,1,0
815,Jack in the Box,"1490 monterey road, san jose, ca, 95110, us",8.633945578231273,8.11,4.156384574571046,4.5,294,290+,6.24,12.85,4.24,3.74,5.11,,ca,95110,Santa Clara,2024-05-14,1,1,1,0
816,The Habit,"1510 monterey rd, san jose, ca, 95110, us",11.816153846153833,8.99,10.926634505526259,4.6,156,700+,9.74,18.24,8.61,7.49,4.74,,ca,95110,Santa Clara,2024-05-14,1,1,1,0
817,Jack in the Box,"1499 creston road, paso robles, ca, 93446, us",8.095882352941183,6.245,4.249157552707097,4.6,102,140+,12.98,,4.99,6.86,,,ca,93446,San Luis Obispo,2024-05-14,1,1,1,0
818,Burger King,"180 niblick rd, paso robles, ca, 93446, us",9.337142857142851,8.75,6.643807673929408,4.6,140,35,9.81,16.04,2.73,5.75,4.6,,ca,93446,San Luis Obispo,2024-05-14,1,1,1,0
819,Jack in the Box,"15025 hesperian blvd., san leandro, ca, 94578, us",9.048013245033111,8.11,4.3825193123366155,4.4,151,400+,7.74,14.98,4.11,3.74,4.99,,ca,94578,Alameda,2024-05-14,1,1,1,0
820,Burger King,"15050 e. 14th street, san leandro, ca, 94578, us",8.562045454545455,6.59,6.255865912574827,4.546022727272727,176,700+,10.26,17.54,3.39,5.19,5.97,,ca,94578,Alameda,2024-05-14,1,1,1,0
821,Jack in the Box,"15030 perris boulevard, moreno valley, ca, 92551, us",7.779999999999982,7.24,3.8728979000652584,4.4532110091743125,327,900+,5.61,11.48,3.61,3.24,4.49,,ca,92551,Riverside,2024-05-14,1,1,1,0
822,Jack in the Box,"25950 iris avenue, moreno valley, ca, 92551, us",7.5714726027397115,6.61,3.7736095446965257,4.5,292,700+,5.61,11.48,3.61,3.24,4.49,,ca,92551,Riverside,2024-05-14,1,1,1,0
823,The Habit,"24875 iris avenue, moreno valley, ca, 92551, us",11.489487179487188,8.74,10.621063481620139,4.5,78,40,9.61,17.98,8.49,7.36,4.61,,ca,92551,Riverside,2024-05-14,1,1,1,0
824,Jack in the Box,"1504 pacific ave, stockton, ca, 95204, us",8.872384105960249,8.11,4.333816544250295,4.1,302,500+,7.49,14.6,4.11,3.74,4.99,,ca,95204,San Joaquin,2024-05-14,1,1,1,0
825,Jack in the Box,"15771, los gatos, ca, 95032, us",8.97171521035595,7.86,4.675953008773087,4.6,309,280+,7.24,13.85,4.11,3.99,4.99,,ca,95032,Santa Clara,2024-05-14,1,1,1,0
826,Jack in the Box,"15818, apple valley, ca, 92307, us",8.25490683229814,7.49,4.083519538782435,4.4,161,260+,7.49,13.49,4.11,3.74,5.24,,ca,92307,San Bernardino,2024-05-14,1,1,1,0
827,Jack in the Box,"20168 highway 18, apple valley, ca, 92307, us",8.140608108108115,7.49,4.155588263939746,4.5,148,500+,7.49,13.49,4.11,3.74,5.24,,ca,92307,San Bernardino,2024-05-14,1,1,1,0
828,Jack in the Box,"1641 trancas street, napa, ca, 94558, us",8.156274509803923,7.49,3.925164645371174,4.6,153,900+,5.36,11.48,3.99,3.24,4.99,,ca,94558,Napa,2024-05-14,1,1,1,0
829,Wendy,"1450 trancas st, napa, ca, 94558, us",4.839056603773587,4.19,2.534934976763438,,172,700+,6.49,0.0,2.49,2.19,0.0,4.6,ca,94558,Napa,2024-05-14,1,1,1,0
830,The Habit,"1735 trancas street, suite d, napa, ca, 94558, us",11.690641025641034,8.74,10.831685279740297,4.6,78,900+,9.74,18.24,8.61,7.49,4.74,,ca,94558,Napa,2024-05-14,1,1,1,0
831,Jack in the Box,"1700, freedom, ca, 95019, us",8.510606060606028,7.49,4.177548493698468,4.348821548821549,297,290+,7.24,13.85,4.11,3.99,4.99,,ca,95019,Santa Cruz,2024-05-14,1,1,1,0
832,Jack in the Box,"1710 monument blvd, concord, ca, 94518, us",8.992384259259236,8.24,4.344117841929136,4.5,432,1,7.49,13.73,4.24,3.74,4.99,,ca,94518,Contra Costa,2024-05-14,1,1,1,0
833,Jack in the Box,"1720 w pacific coast hwy, long beach, ca, 90813, us",8.20444444444442,7.49,3.950282549165282,4.5,279,1,6.99,13.23,4.11,3.74,4.99,,ca,90813,Los Angeles,2024-05-14,1,1,1,0
834,Carls Jr,"1670 w pacific coast hwy, long beach, ca, 90813, us",7.379454545454547,7.25,2.7522099670045783,4.5,101,190+,8.22,0.0,6.04,,3.62,,ca,90813,Los Angeles,2024-05-14,1,1,1,0
835,Jack in the Box,"17401 17th st, tustin, ca, 92780, us",7.605163398692814,6.99,3.600432454885077,4.6,153,340+,5.61,11.6,3.24,2.86,3.99,,ca,92780,Orange,2024-05-14,1,1,1,0
836,Wendy,"13922 redhill avenue, tustin, ca, 92780, us",7.305199999999996,6.33,3.3669108927917897,,84,900+,8.89,0.0,4.01,3.65,0.0,4.7,ca,92780,Orange,2024-05-14,1,1,1,0
837,Burger King,"14601 red hill avenue, tustin, ca, 92780, us",9.178658536585365,7.99,6.821762300417889,4.491463414634146,164,320+,8.49,14.69,3.99,5.49,4.99,,ca,92780,Orange,2024-05-14,1,1,1,0
838,Carls Jr,"14041 newport ave, tustin, ca, 92780, us",11.882183908045977,11.98,6.120723498908106,4.7,93,260+,8.63,15.47,6.44,,3.86,,ca,92780,Orange,2024-05-14,1,1,1,0
839,Jack in the Box,"17550 hesperian blvd, san lorenzo, ca, 94580, us",8.181802120141322,7.11,4.0232788084766815,4.3,283,600+,6.49,12.6,3.74,3.61,4.99,,ca,94580,Alameda,2024-05-14,1,1,1,0
840,Wendy,"17435 hesperian blvd, san lorenzo, ca, 94580, us",5.563866666666663,4.324999999999999,2.9567979948285643,,249,700+,6.49,0.0,3.04,2.67,0.0,4.5,ca,94580,Alameda,2024-05-14,1,1,1,0
841,Jack in the Box,"18901 bear valley rd., apple valley, ca, 92308, us",7.470229007633593,7.49,3.082852219966266,4.6,167,340+,7.49,,4.11,3.74,,,ca,92308,San Bernardino,2024-05-14,1,1,1,0
842,Sonic,"19398 bear valley rd, apple valley, ca, 92308, us",5.039722222222221,4.01,3.148114502815854,4.3,84,330+,8.53,0.0,4.87,,0.0,,ca,92308,San Bernardino,2024-05-14,1,1,1,0
843,Jack in the Box,"18955 west soledad cyn road, canyon country, ca, 91351, us",8.31749128919859,7.49,4.596356000125452,4.6,287,1,6.86,13.74,3.74,3.11,3.74,,ca,91351,Los Angeles,2024-05-14,1,1,1,0
844,Wendy,"19018 soledad canyon rd, canyon country, ca, 91351, us",6.0365384615384565,5.23,3.0321240870534876,,87,1,7.92,0.0,3.65,2.79,0.0,4.7,ca,91351,Los Angeles,2024-05-14,1,1,1,0
845,Carls Jr,"18950 soledad canyon rd, canyon country, ca, 91351, us",11.666363636363638,11.6,5.974292309139331,4.7,94,1,8.63,15.47,6.44,,3.86,,ca,91351,Los Angeles,2024-05-14,1,1,1,0
846,Jack in the Box,"1900 w. 6th st, los angeles, ca, 90057, us",8.364102564102549,7.49,4.607930894122839,4.5,273,2,6.86,13.74,3.74,3.11,3.74,,ca,90057,Los Angeles,2024-05-14,1,1,1,0
847,Burger King,"1830 west 8th street, los angeles, ca, 90057, us",8.654731182795704,6.99,5.841140261232668,4.5,93,1,10.39,15.29,3.49,5.39,4.89,,ca,90057,Los Angeles,2024-05-14,1,1,1,0
848,Carls Jr,"2110 w 7th st, los angeles, ca, 90057, us",11.666363636363638,11.6,5.974292309139331,4.6,94,1,8.63,15.47,6.44,,3.86,,ca,90057,Los Angeles,2024-05-14,1,1,1,0
849,Jack in the Box,"1916 east march ln, stockton, ca, 95210, us",8.81973484848482,8.11,4.300606229922266,4.3522727272727275,264,220+,7.49,14.6,4.11,3.74,4.99,,ca,95210,San Joaquin,2024-05-14,1,1,1,0
850,Jack in the Box,"920 e hammer ln, stockton, ca, 95210, us",8.382800000000003,7.49,4.206436198652407,4.2,150,320+,6.86,13.98,3.74,3.49,4.99,,ca,95210,San Joaquin,2024-05-14,1,1,1,0
851,Wendy,"725 west hammer lane, stockton, ca, 95210, us",7.149615384615386,5.615,4.428525089401169,,88,250+,8.77,0.0,3.77,3.4,0.0,4.2,ca,95210,San Joaquin,2024-05-14,1,1,1,0
852,Burger King,"1502 east march lane, stockton, ca, 95210, us",9.727777777777787,8.09,6.5335940991044,4.4,81,140+,10.09,17.79,4.29,5.69,5.49,,ca,95210,San Joaquin,2024-05-14,1,1,1,0
853,Jack in the Box,"200 west el camino real, mountain view, ca, 94040, us",8.507754385964878,7.49,4.226171243367949,4.5,285,1,7.24,13.85,4.11,3.99,4.99,,ca,94040,Santa Clara,2024-05-14,1,1,1,0
854,The Habit,"1040 grant road suite 370, mountain view, ca, 94040, us",11.489487179487188,8.74,10.621063481620139,4.7,78,120+,9.61,17.98,8.49,7.36,4.61,,ca,94040,Santa Clara,2024-05-14,1,1,1,0
855,Five Guys,"2098 el camino real, mountain view, ca, 94040, us",9.265555555555558,9.59,3.3596531273038392,4.8,27,2,14.39,,11.39,10.19,7.55,,ca,94040,Santa Clara,2024-05-14,1,1,1,0
856,Jack in the Box,"211 reservation rd, marina, ca, 93933, us",8.495436241610706,7.49,4.178719254550484,4.5,298,500+,7.24,13.85,4.11,3.99,4.99,,ca,93933,Monterey,2024-05-14,1,1,1,0
857,Jack in the Box,"2115 south victoria ave., ventura, ca, 93003, us",7.849931818181786,6.86,3.701464175269807,4.5,440,500+,6.24,11.73,3.74,3.36,4.99,,ca,93003,Ventura,2024-05-14,1,1,1,0
